R_fighter,B_fighter,date,Winner,target,weight_class,R_age,B_age,R_fights_since_finish,R_win_rate_l5_vs_career,R_finish_rate_trend,R_longest_lose_streak_ever,R_comeback_flag,R_avg_fights_between_losses,B_fights_since_finish,B_win_rate_l5_vs_career,B_finish_rate_trend,B_longest_lose_streak_ever,B_comeback_flag,B_avg_fights_between_losses,fights_since_finish_dif,win_rate_l5_vs_career_dif,finish_rate_trend_dif,longest_lose_streak_ever_dif,comeback_flag_dif,avg_fights_between_losses_dif,R_cum_fights,B_cum_fights
Abdul Rakhman Yakhyaev,Rafael Cerqueira,2025-11-22,Red,1,Light Heavyweight,24,35,0.0,0.0,-0.07499999999999996,0.0,0.0,3.0,2.0,-0.08421052631578951,-0.37894736842105264,2.0,1.0,3.0,-2.0,0.08421052631578951,0.3039473684210527,-2.0,-1.0,0.0,8,19
Ismail Naurdiev,Ryan Loder,2025-11-22,Red,1,Middleweight,29,34,3.0,-0.32727272727272727,-0.3454545454545454,2.0,1.0,3.0,1.0,-0.1777777777777778,-0.15555555555555556,1.0,0.0,3.0,2.0,-0.14949494949494946,-0.18989898989898985,1.0,1.0,0.0,33,9
Marek Bujlo,Denzel Freeman,2025-11-22,Blue,0,Heavyweight,33,34,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.05714285714285705,0.08571428571428574,1.0,0.0,3.0,0.0,0.05714285714285705,-0.08571428571428574,-1.0,0.0,0.0,6,7
Marvin Vettori,Brunno Ferreira,2025-12-06,Blue,0,Middleweight,32,33,9.0,-0.4451612903225806,-0.3870967741935484,3.0,0.0,3.0,0.0,-0.22352941176470587,-0.22352941176470587,2.0,1.0,3.0,9.0,-0.22163187855787475,-0.1635673624288425,1.0,-1.0,0.0,31,17
Merab Dvalishvili,Petr Yan,2025-12-06,Blue,0,Bantamweight,34,32,1.0,0.16000000000000003,0.0,2.0,0.0,3.0,9.0,0.0,-0.36,3.0,1.0,3.0,-8.0,0.16000000000000003,0.36,-1.0,-1.0,0.0,25,25
Alexandre Pantoja,Joshua Van,2025-12-06,Blue,0,Flyweight,35,24,0.0,0.1428571428571429,-0.17142857142857137,1.0,0.0,3.0,1.0,0.11764705882352944,-0.32941176470588235,1.0,0.0,3.0,-1.0,0.025210084033613467,0.15798319327731097,0.0,0.0,0.0,35,17
Brandon Moreno,Tatsuro Taira,2025-12-06,Blue,0,Flyweight,31,25,4.0,-0.09696969696969704,-0.28484848484848485,2.0,1.0,3.0,0.0,-0.15238095238095228,0.03809523809523818,1.0,0.0,3.0,4.0,0.055411255411255245,-0.32294372294372303,1.0,1.0,0.0,33,21
Grant Dawson,Manuel Torres,2025-12-06,Blue,0,Lightweight,31,30,1.0,-0.2571428571428571,-0.4785714285714286,2.0,1.0,3.0,0.0,-0.042105263157894646,0.010526315789473717,1.0,0.0,3.0,1.0,-0.21503759398496247,-0.4890977443609023,1.0,1.0,0.0,28,19
Henry Cejudo,Payton Talbott,2025-12-06,Blue,0,Bantamweight,38,27,4.0,-0.5391304347826087,-0.19130434782608696,4.0,0.0,3.0,2.0,-0.10909090909090902,-0.12727272727272732,1.0,0.0,3.0,2.0,-0.4300395256916997,-0.06403162055335965,3.0,0.0,0.0,23,11
Iwo Baraniewski,Ibo Aslan,2025-12-06,Red,1,Light Heavyweight,27,29,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-0.2421052631578947,-0.2421052631578947,2.0,0.0,3.0,-2.0,0.2421052631578947,0.2421052631578947,-2.0,0.0,0.0,6,19
Edson Barboza,Jalin Turner,2025-12-06,Blue,0,Lightweight,39,30,3.0,-0.2578947368421053,-0.19473684210526315,3.0,1.0,3.0,3.0,-0.2153846153846154,-0.2153846153846154,3.0,1.0,3.0,0.0,-0.04251012145748989,0.020647773279352244,0.0,0.0,0.0,38,26
Mansur Abdul-Malik,Antonio Trocoli,2025-12-06,Red,1,Middleweight,28,35,1.0,-0.09999999999999998,-0.09999999999999998,1.0,0.0,3.0,3.0,-0.431578947368421,-0.22105263157894733,3.0,1.0,3.0,-2.0,0.33157894736842103,0.12105263157894736,-2.0,-1.0,0.0,10,19
Muhammad Naimov,Mairon Santos,2025-12-06,Blue,0,Featherweight,31,25,3.0,-0.012499999999999956,-0.3,2.0,1.0,3.0,0.0,0.05555555555555558,-0.09999999999999998,1.0,0.0,3.0,3.0,-0.06805555555555554,-0.2,1.0,1.0,0.0,16,18
Nazim Sadykhov,Fares Ziam,2025-12-06,Blue,0,Lightweight,31,28,0.0,-0.05714285714285705,0.014285714285714346,1.0,0.0,3.0,1.0,0.19047619047619047,-0.3238095238095238,1.0,0.0,3.0,-1.0,-0.24761904761904752,0.33809523809523817,0.0,0.0,0.0,14,21
Terrance McKinney,Chris Duncan,2025-12-06,Blue,0,Lightweight,31,32,0.0,0.09166666666666667,0.09166666666666667,2.0,1.0,3.0,1.0,-0.07499999999999996,-0.22499999999999998,1.0,0.0,3.0,-1.0,0.16666666666666663,0.31666666666666665,1.0,1.0,0.0,24,16
Maycee Barber,Karine Silva,2025-12-06,Red,1,Women's Flyweight,27,32,1.0,0.11111111111111116,-0.35555555555555557,2.0,1.0,3.0,4.0,-0.007692307692307665,-0.4923076923076923,2.0,0.0,3.0,-3.0,0.11880341880341883,0.1367521367521367,0.0,1.0,0.0,18,26
Brandon Royval,Manel Kape,2025-12-13,Blue,0,Flyweight,33,32,4.0,-0.08000000000000007,-0.32,2.0,1.0,3.0,0.0,0.050000000000000044,-0.24285714285714288,2.0,1.0,3.0,4.0,-0.13000000000000012,-0.07714285714285712,0.0,0.0,0.0,25,28
Giga Chikadze,Kevin Vallejos,2025-12-13,Blue,0,Featherweight,37,24,4.0,-0.35,-0.3,2.0,0.0,3.0,1.0,0.05555555555555558,0.022222222222222254,1.0,0.0,3.0,3.0,-0.40555555555555556,-0.32222222222222224,1.0,0.0,0.0,20,18
Cesar Almeida,Cezary Oleksiejczuk,2025-12-13,Blue,0,Middleweight,37,25,0.0,-0.07499999999999996,-0.22499999999999998,1.0,0.0,3.0,0.0,-0.042105263157894646,0.2210526315789474,1.0,0.0,3.0,0.0,-0.03289473684210531,-0.44605263157894737,0.0,0.0,0.0,8,19
Melissa Croden,Luana Santos,2025-12-13,Blue,0,Women's Bantamweight,34,25,0.0,0.022222222222222254,0.022222222222222254,1.0,0.0,3.0,0.0,-0.018181818181818188,0.054545454545454564,1.0,0.0,3.0,0.0,0.04040404040404044,-0.03232323232323231,0.0,0.0,0.0,9,11
King Green,Lance Gibson Jr.,2025-12-13,Red,1,Catch Weight,39,30,4.0,-0.11515151515151512,-0.012121212121212116,4.0,1.0,3.0,1.0,-0.21818181818181825,-0.036363636363636376,1.0,0.0,3.0,3.0,0.10303030303030314,0.02424242424242426,3.0,1.0,0.0,33,11
Sean Sharaf,Steven Asplund,2025-12-13,Blue,0,Heavyweight,32,27,1.0,0.0,0.0,1.0,0.0,3.0,0.0,-0.05714285714285705,-0.11428571428571432,1.0,0.0,3.0,1.0,0.05714285714285705,0.11428571428571432,0.0,0.0,0.0,5,7
Joanderson Brito,Isaac Thomson,2025-12-13,Red,1,Featherweight,30,23,2.0,-0.13913043478260867,-0.05217391304347829,2.0,0.0,3.0,1.0,-0.018181818181818188,-0.2545454545454545,1.0,0.0,3.0,1.0,-0.12094861660079048,0.20237154150197623,1.0,0.0,0.0,23,11
Neil Magny,Yaroslav Amosov,2025-12-13,Blue,0,Welterweight,38,32,0.0,-0.10833333333333339,0.2875,2.0,1.0,3.0,0.0,-0.16551724137931034,-0.48965517241379314,1.0,0.0,3.0,0.0,0.05718390804597695,0.7771551724137931,1.0,1.0,0.0,48,29
Jamey-Lyn Horth,Tereza Bleda,2025-12-13,Red,1,Women's Flyweight,35,24,5.0,-0.20000000000000007,-0.5,1.0,0.0,3.0,3.0,-0.07499999999999996,-0.09999999999999998,1.0,0.0,3.0,2.0,-0.1250000000000001,-0.4,0.0,0.0,0.0,10,8
Allen Frye Jr.,Guilherme Pat,2025-12-13,Blue,0,Heavyweight,27,31,1.0,-0.012499999999999956,-0.2875,2.0,0.0,3.0,1.0,0.0,-0.06666666666666665,0.0,0.0,3.0,0.0,-0.012499999999999956,-0.22083333333333333,2.0,0.0,0.0,16,6
Melquizael Costa,Morgan Charriere,2025-12-13,Red,1,Featherweight,29,30,2.0,0.21875,0.09999999999999998,2.0,0.0,3.0,0.0,-0.21764705882352942,-0.07058823529411762,3.0,1.0,3.0,2.0,0.4363970588235294,0.1705882352941176,-1.0,-1.0,0.0,32,34
Justin Gaethje,Paddy Pimblett,2026-01-24,Red,1,Lightweight,37,31,2.0,-0.2387096774193549,-0.4774193548387096,2.0,0.0,3.0,0.0,0.1071428571428571,-0.07857142857142863,1.0,0.0,3.0,2.0,-0.345852534562212,-0.398847926267281,1.0,0.0,0.0,31,28
Sean O'Malley,Song Yadong,2026-01-24,Red,1,Bantamweight,31,28,4.0,-0.22608695652173916,-0.36521739130434777,2.0,0.0,3.0,3.0,-0.09696969696969704,-0.1939393939393939,1.0,0.0,3.0,1.0,-0.12911725955204212,-0.17127799736495386,1.0,0.0,0.0,23,33
Waldo Cortes Acosta,Derrick Lewis,2026-01-24,Red,1,Heavyweight,34,40,0.0,-0.0888888888888888,0.09999999999999998,1.0,0.0,3.0,1.0,-0.08181818181818179,0.009090909090909038,3.0,1.0,3.0,-1.0,-0.007070707070707005,0.09090909090909094,-2.0,-1.0,0.0,18,44
Natalia Silva,Rose Namajunas,2026-01-24,Red,1,Women's Flyweight,28,33,4.0,0.24,-0.27999999999999997,2.0,0.0,3.0,8.0,-0.09565217391304348,-0.34782608695652173,2.0,1.0,3.0,-4.0,0.3356521739130435,0.06782608695652176,0.0,-1.0,0.0,25,23
Arnold Allen,Jean Silva,2026-01-24,Blue,0,Featherweight,32,29,3.0,-0.26956521739130435,-0.07826086956521738,2.0,0.0,3.0,1.0,-0.042105263157894646,0.010526315789473717,1.0,0.0,3.0,2.0,-0.2274599542334097,-0.0887871853546911,1.0,0.0,0.0,23,19
Ateba Gautier,Andrey Pulyaev,2026-01-24,Red,1,Middleweight,23,28,0.0,0.08333333333333337,0.16666666666666663,1.0,0.0,3.0,0.0,0.03076923076923077,-0.09230769230769231,1.0,0.0,3.0,0.0,0.0525641025641026,0.25897435897435894,0.0,0.0,0.0,12,13
Nikita Krylov,Modestas Bukauskas,2026-01-24,Red,1,Light Heavyweight,33,31,2.0,-0.1209302325581395,-0.27441860465116275,2.0,1.0,3.0,0.0,0.2592592592592593,0.24444444444444446,4.0,0.0,3.0,2.0,-0.3801894918173988,-0.5188630490956072,-2.0,1.0,0.0,43,27
Alex Perez,Charles Johnson,2026-01-24,Red,1,Flyweight,33,35,2.0,-0.5142857142857142,-0.17142857142857143,3.0,1.0,3.0,0.0,-0.10370370370370374,-0.20740740740740737,3.0,1.0,3.0,2.0,-0.4105820105820105,0.035978835978835944,0.0,0.0,0.0,35,27
Josh Hokit,Denzel Freeman,2026-01-24,Red,1,Heavyweight,28,34,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-0.07499999999999996,-0.025000000000000022,1.0,0.0,3.0,-1.0,0.07499999999999996,0.025000000000000022,-1.0,0.0,0.0,7,8
Adam Fugitt,Ty Miller,2026-01-24,Blue,0,Welterweight,37,25,3.0,-0.2666666666666666,-0.3333333333333333,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,-0.2666666666666666,-0.3333333333333333,1.0,0.0,0.0,15,1
Umar Nurmagomedov,Deiveson Figueiredo,2026-01-24,Red,1,Bantamweight,30,38,4.0,-0.15238095238095228,-0.22857142857142854,1.0,0.0,3.0,4.0,-0.20645161290322578,-0.3806451612903226,2.0,1.0,3.0,0.0,0.054070660522273495,0.15207373271889407,-1.0,-1.0,0.0,21,31
Sangwook Kim,Dom Mar Fan,2026-01-31,Blue,0,Lightweight,32,25,1.0,0.19999999999999996,-0.09999999999999998,2.0,1.0,3.0,4.0,0.16666666666666663,-0.1333333333333333,1.0,0.0,3.0,-3.0,0.033333333333333326,0.033333333333333326,1.0,1.0,0.0,20,12
Quillan Salkilld,Jamie Mullarkey,2026-01-31,Red,1,Lightweight,26,31,0.0,0.09090909090909094,-0.036363636363636376,1.0,0.0,3.0,9.0,-0.2666666666666666,-0.48148148148148145,2.0,1.0,3.0,-9.0,0.35757575757575755,0.4451178451178451,-1.0,-1.0,0.0,11,27
Dan Hooker,Benoit Saint Denis,2026-01-31,Blue,0,Lightweight,35,30,3.0,-0.04864864864864871,-0.2864864864864865,2.0,1.0,3.0,0.0,-0.12727272727272732,-0.12727272727272732,2.0,1.0,3.0,3.0,0.07862407862407861,-0.1592137592137592,0.0,0.0,0.0,37,11
Rafael Fiziev,Mauricio Ruffy,2026-01-31,Blue,0,Lightweight,32,29,4.0,-0.3894736842105263,-0.32631578947368417,3.0,0.0,3.0,2.0,-0.21250000000000002,-0.35,2.0,0.0,3.0,2.0,-0.17697368421052628,0.023684210526315808,1.0,0.0,0.0,19,16
Tai Tuivasa,Tallison Teixeira,2026-01-31,Blue,0,Heavyweight,32,26,5.0,-0.6363636363636364,-0.5909090909090909,5.0,0.0,3.0,1.0,-0.0888888888888888,-0.0888888888888888,1.0,0.0,3.0,4.0,-0.5474747474747476,-0.5020202020202021,4.0,0.0,0.0,22,9
Junior Tafa,Billy Elekana,2026-01-31,Blue,0,Light Heavyweight,29,30,2.0,-0.3454545454545454,-0.3454545454545454,2.0,1.0,3.0,0.0,-0.018181818181818188,-0.05454545454545451,1.0,0.0,3.0,2.0,-0.3272727272727272,-0.2909090909090909,1.0,1.0,0.0,11,11
Sulangrangbo,Lawrence Lui,2026-01-31,Blue,0,Bantamweight,20,29,2.0,0.16666666666666663,-0.2666666666666666,2.0,0.0,3.0,1.0,0.09090909090909094,-0.05454545454545451,1.0,0.0,3.0,1.0,0.07575757575757569,-0.2121212121212121,1.0,0.0,0.0,18,11
Jacob Malkoun,Torrez Finney,2026-01-31,Red,1,Middleweight,30,27,0.0,-0.15000000000000002,-0.04999999999999999,1.0,0.0,3.0,1.0,0.0,-0.29230769230769227,0.0,0.0,3.0,-1.0,-0.15000000000000002,0.24230769230769228,1.0,0.0,0.0,12,13
Jonathan Micallef,Oban Elliott,2026-01-31,Red,1,Welterweight,26,28,1.0,-0.0888888888888888,-0.15555555555555556,1.0,0.0,3.0,2.0,-0.16470588235294115,-0.15294117647058825,2.0,0.0,3.0,-1.0,0.07581699346405235,-0.002614379084967311,-1.0,0.0,0.0,9,17
Kaan Ofli,Yizha,2026-01-31,Red,1,Featherweight,32,29,1.0,-0.28421052631578947,-0.22105263157894733,3.0,1.0,3.0,0.0,0.050000000000000044,0.09999999999999998,1.0,0.0,3.0,1.0,-0.3342105263157895,-0.3210526315789473,2.0,1.0,0.0,19,8
Keiichiro Nakamura,Sebastian Szalay,2026-01-31,Red,1,Featherweight,27,31,2.0,0.09999999999999998,-0.09999999999999998,1.0,0.0,3.0,0.0,0.07692307692307687,0.09230769230769231,1.0,0.0,3.0,2.0,0.023076923076923106,-0.1923076923076923,0.0,0.0,0.0,10,13
Cam Rowston,Cody Brundage,2026-01-31,Red,1,Middleweight,31,31,0.0,0.1875,0.050000000000000044,1.0,0.0,3.0,3.0,-0.3454545454545454,-0.2545454545454545,3.0,1.0,3.0,-3.0,0.5329545454545455,0.30454545454545456,-2.0,-1.0,0.0,16,22
Alexander Volkanovski,Diego Lopes,2026-01-31,Red,1,Featherweight,37,31,3.0,-0.47096774193548385,-0.3483870967741935,2.0,0.0,3.0,0.0,0.005882352941176561,-0.27647058823529413,2.0,0.0,3.0,3.0,-0.4768500948766604,-0.07191650853889936,0.0,0.0,0.0,31,34
Michal Oleksiejczuk,Marc-Andre Barriault,2026-02-07,Red,1,Middleweight,30,35,0.0,-0.21764705882352942,-0.09999999999999998,4.0,1.0,3.0,2.0,-0.36666666666666664,-0.2,5.0,1.0,3.0,-2.0,0.14901960784313723,0.10000000000000003,-1.0,0.0,0.0,34,30
Wang Cong,Eduarda Moura,2026-02-07,Red,1,Catch Weight,33,31,4.0,-0.09999999999999998,-0.2,1.0,0.0,3.0,3.0,-0.12857142857142856,-0.3142857142857143,1.0,0.0,3.0,1.0,0.02857142857142858,0.11428571428571427,0.0,0.0,0.0,10,14
Jean Matsumoto,Farid Basharat,2026-02-07,Blue,0,Bantamweight,26,28,3.0,-0.14444444444444438,-0.3,1.0,0.0,3.0,3.0,0.0,-0.3,0.0,0.0,3.0,0.0,-0.14444444444444438,0.0,1.0,0.0,0.0,18,14
Amir Albazi,Kyoji Horiguchi,2026-02-07,Blue,0,Flyweight,32,35,2.0,-0.09473684210526312,-0.33684210526315783,1.0,0.0,3.0,0.0,-0.05365853658536579,-0.1121951219512195,2.0,1.0,3.0,2.0,-0.04107830551989733,-0.22464698331193833,-1.0,-1.0,0.0,19,41
Jailton Almeida,Rizvan Kuniev,2026-02-07,Blue,0,Heavyweight,34,33,1.0,-0.2518518518518519,-0.2148148148148148,1.0,0.0,3.0,1.0,-0.12222222222222223,0.0444444444444444,2.0,0.0,3.0,0.0,-0.12962962962962965,-0.2592592592592592,-1.0,0.0,0.0,27,18
Dustin Jacoby,Julius Walker,2026-02-07,Red,1,Light Heavyweight,37,26,0.0,-0.05625000000000002,0.13124999999999998,3.0,1.0,3.0,3.0,-0.0888888888888888,-0.2666666666666666,1.0,0.0,3.0,-3.0,0.03263888888888877,0.3979166666666666,2.0,1.0,0.0,32,9
Alex Morono,Daniil Donchenko,2026-02-07,Blue,0,Welterweight,35,24,5.0,-0.44102564102564107,-0.3333333333333333,3.0,0.0,3.0,0.0,0.1428571428571429,0.08571428571428574,1.0,0.0,3.0,5.0,-0.583882783882784,-0.41904761904761906,2.0,0.0,0.0,39,14
Nikolay Veretennikov,Niko Price,2026-02-07,Red,1,Welterweight,36,36,4.0,-0.25,-0.3,3.0,1.0,3.0,10.0,-0.3714285714285714,-0.4642857142857143,3.0,1.0,3.0,-6.0,0.12142857142857139,0.1642857142857143,0.0,0.0,0.0,20,28
Javid Basharat,Gianni Vazquez,2026-02-07,Red,1,Bantamweight,30,31,6.0,-0.4235294117647058,-0.6470588235294118,3.0,0.0,3.0,0.0,0.2777777777777778,0.21111111111111108,3.0,0.0,3.0,6.0,-0.7013071895424836,-0.8581699346405229,0.0,0.0,0.0,17,18
Klaudia Sygula,Priscila Cachoeira,2026-02-07,Red,1,Women's Bantamweight,27,37,2.0,0.022222222222222254,0.06666666666666671,1.0,0.0,3.0,1.0,-0.2666666666666666,-0.028571428571428525,3.0,1.0,3.0,1.0,0.28888888888888886,0.09523809523809523,-2.0,-1.0,0.0,9,21
Muin Gafurov,Jakub Wiklacz,2026-02-07,Blue,0,Bantamweight,29,29,4.0,-0.1692307692307693,-0.45384615384615384,2.0,1.0,3.0,2.0,0.017391304347826098,-0.2782608695652174,2.0,0.0,3.0,2.0,-0.1866220735785954,-0.17558528428093645,0.0,1.0,0.0,26,23
Bruna Brasil,Ketlen Souza,2026-02-07,Blue,0,Women's Strawweight,32,31,9.0,0.0,-0.25,2.0,1.0,3.0,2.0,-0.3142857142857143,-0.27619047619047615,2.0,0.0,3.0,7.0,0.3142857142857143,0.026190476190476153,0.0,1.0,0.0,20,21
Mario Bautista,Vinicius Oliveira,2026-02-07,Red,1,Bantamweight,32,30,6.0,-0.04999999999999993,-0.45,1.0,0.0,3.0,3.0,0.11111111111111116,-0.3037037037037037,1.0,0.0,3.0,3.0,-0.1611111111111111,-0.1462962962962963,0.0,0.0,0.0,20,27
Zach Reese,Michel Pereira,2026-02-21,Blue,0,Middleweight,31,32,0.0,-0.025000000000000022,-0.175,1.0,0.0,3.0,5.0,-0.46,-0.4,4.0,0.0,3.0,-5.0,0.435,0.22500000000000003,-3.0,0.0,0.0,8,50
Sean Strickland,Anthony Hernandez,2026-02-21,Red,1,Middleweight,34,32,4.0,-0.21578947368421053,-0.24736842105263157,2.0,1.0,3.0,0.0,0.1578947368421053,0.11578947368421055,2.0,0.0,3.0,4.0,-0.37368421052631584,-0.3631578947368421,0.0,1.0,0.0,38,19
Geoff Neal,Uros Medic,2026-02-21,Blue,0,Welterweight,35,32,1.0,-0.4666666666666666,-0.3,3.0,1.0,3.0,0.0,-0.20000000000000007,-0.20000000000000007,1.0,0.0,3.0,1.0,-0.26666666666666655,-0.09999999999999992,2.0,1.0,0.0,24,15
Dan Ige,Melquizael Costa,2026-02-21,Blue,0,Featherweight,34,29,2.0,-0.4333333333333333,-0.2,3.0,1.0,3.0,0.0,0.21212121212121215,0.08484848484848484,2.0,0.0,3.0,2.0,-0.6454545454545455,-0.28484848484848485,1.0,1.0,0.0,30,33
Serghei Spivac,Ante Delija,2026-02-21,Red,1,Heavyweight,31,35,3.0,-0.52,-0.39999999999999997,3.0,0.0,3.0,2.0,-0.3647058823529411,-0.18823529411764706,2.0,0.0,3.0,1.0,-0.15529411764705892,-0.2117647058823529,1.0,0.0,0.0,25,34
Jacobe Smith,Josiah Harrell,2026-02-21,Red,1,Welterweight,30,27,0.0,0.0,0.18181818181818177,0.0,0.0,3.0,0.0,0.0,-0.10909090909090902,0.0,0.0,3.0,0.0,0.0,0.2909090909090908,0.0,0.0,0.0,11,11
Chidi Njokuani,Carlos Leal,2026-02-21,Blue,0,Welterweight,37,31,1.0,-0.07567567567567568,-0.23243243243243245,3.0,1.0,3.0,1.0,-0.1586206896551724,0.15172413793103445,2.0,0.0,3.0,0.0,0.08294501397949672,-0.3841565703634669,1.0,1.0,0.0,37,29
Alden Coria,Luis Gurule,2026-02-21,Red,1,Flyweight,27,32,0.0,0.06666666666666676,0.20000000000000007,2.0,1.0,3.0,4.0,-0.36923076923076925,-0.26153846153846155,3.0,0.0,3.0,-4.0,0.435897435897436,0.4615384615384616,-1.0,1.0,0.0,15,13
Ramiz Brahimaj,Punahele Soriano,2026-02-21,Blue,0,Welterweight,33,33,0.0,0.06315789473684219,0.06315789473684219,1.0,0.0,3.0,1.0,-0.15000000000000002,-0.3625,2.0,1.0,3.0,-1.0,0.2131578947368422,0.4256578947368422,-1.0,-1.0,0.0,19,16
Phil Rowe,Jean-Paul Lebosnoyani,2026-02-21,Blue,0,Welterweight,35,27,2.0,-0.37894736842105264,-0.37894736842105264,2.0,1.0,3.0,0.0,-0.018181818181818188,-0.12727272727272732,1.0,0.0,3.0,2.0,-0.36076555023923446,-0.25167464114832533,1.0,1.0,0.0,19,11
Jordan Leavitt,Yadier del Valle,2026-02-21,Red,1,Featherweight,30,29,0.0,-0.21250000000000002,-0.22499999999999998,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.21250000000000002,-0.22499999999999998,1.0,0.0,0.0,16,10
Juliana Miller,Carli Judice,2026-02-21,Blue,0,Women's Flyweight,29,26,3.0,-0.17142857142857137,-0.22857142857142854,2.0,0.0,3.0,0.0,-0.11428571428571432,-0.11428571428571432,2.0,1.0,3.0,3.0,-0.05714285714285705,-0.11428571428571421,0.0,-1.0,0.0,7,7
Ode Osbourne,Alibi Idiris,2026-02-21,Blue,0,Flyweight,34,31,1.0,-0.38333333333333336,-0.21666666666666667,3.0,1.0,3.0,1.0,-0.10909090909090902,-0.1454545454545454,1.0,0.0,3.0,0.0,-0.27424242424242434,-0.07121212121212128,2.0,1.0,0.0,24,11
Nora Cornolle,Joselyne Edwards,2026-02-21,Blue,0,Women's Bantamweight,36,30,1.0,-0.15000000000000002,-0.2666666666666666,1.0,0.0,3.0,0.0,-0.13913043478260867,0.12173913043478257,2.0,1.0,3.0,1.0,-0.010869565217391353,-0.3884057971014492,-1.0,-1.0,0.0,12,23
Imanol Rodriguez,Kevin Borjas,2026-02-28,Red,1,Flyweight,26,28,0.0,0.0,0.0,0.0,0.0,3.0,6.0,-0.4666666666666666,-0.5333333333333333,2.0,1.0,3.0,-6.0,0.4666666666666666,0.5333333333333333,-2.0,-1.0,0.0,7,15
Brandon Moreno,Lone'er Kavanagh,2026-02-28,Blue,0,Flyweight,32,26,5.0,-0.27647058823529413,-0.47058823529411764,2.0,1.0,3.0,3.0,-0.09999999999999998,-0.3,1.0,0.0,3.0,2.0,-0.17647058823529416,-0.17058823529411765,1.0,1.0,0.0,34,10
Marlon Vera,David Martinez,2026-02-28,Blue,0,Bantamweight,33,27,5.0,-0.4486486486486487,-0.5135135135135135,3.0,0.0,3.0,1.0,0.0714285714285714,-0.11428571428571432,1.0,0.0,3.0,4.0,-0.5200772200772201,-0.39922779922779916,2.0,0.0,0.0,37,14
Daniel Zellhuber,King Green,2026-02-28,Blue,0,Lightweight,26,39,3.0,-0.2333333333333334,-0.35555555555555557,2.0,0.0,3.0,5.0,-0.12941176470588234,-0.20588235294117646,4.0,1.0,3.0,-2.0,-0.10392156862745106,-0.1496732026143791,-2.0,-1.0,0.0,18,34
Cristian Quinonez,Kris Moutinho,2026-02-28,Red,1,Bantamweight,29,33,2.0,-0.19166666666666665,-0.3416666666666666,2.0,0.0,3.0,1.0,0.13333333333333341,0.3714285714285715,2.0,1.0,3.0,1.0,-0.32500000000000007,-0.7130952380952381,0.0,-1.0,0.0,24,21
Santiago Luna,Angel Pacheco,2026-02-28,Red,1,Bantamweight,21,34,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-0.09999999999999998,-0.09999999999999998,2.0,0.0,3.0,-2.0,0.09999999999999998,0.09999999999999998,-2.0,0.0,0.0,7,10
Regina Tarin,Ernesta Kareckaite,2026-02-28,Red,1,Catch Weight,21,27,0.0,0.0,0.1428571428571429,0.0,0.0,3.0,6.0,0.050000000000000044,-0.25,1.0,0.0,3.0,-6.0,-0.050000000000000044,0.3928571428571429,-1.0,0.0,0.0,7,8
Ailin Perez,Macy Chiasson,2026-02-28,Red,1,Women's Bantamweight,31,34,1.0,0.1333333333333333,-0.06666666666666665,1.0,0.0,3.0,2.0,-0.2666666666666666,0.0,2.0,0.0,3.0,-1.0,0.3999999999999999,-0.06666666666666665,-1.0,0.0,0.0,15,15
Ryan Gandra,Jose Daniel Medina,2026-02-28,Red,1,Middleweight,30,34,0.0,0.11111111111111116,0.13333333333333341,1.0,0.0,3.0,2.0,-0.050000000000000044,-0.35000000000000003,3.0,1.0,3.0,-2.0,0.1611111111111112,0.48333333333333345,-2.0,-1.0,0.0,9,20
Erik Silva,Francis Marshall,2026-02-28,Blue,0,Featherweight,38,26,4.0,-0.4428571428571429,-0.3,4.0,0.0,3.0,4.0,-0.32727272727272727,-0.2545454545454545,2.0,1.0,3.0,0.0,-0.11558441558441562,-0.04545454545454547,2.0,-1.0,0.0,14,11
Damian Pinas,Wes Schultz,2026-02-28,Red,1,Middleweight,23,29,0.0,-0.0888888888888888,-0.0888888888888888,1.0,0.0,3.0,0.0,0.0,0.10000000000000009,1.0,0.0,3.0,0.0,-0.0888888888888888,-0.18888888888888888,0.0,0.0,0.0,9,10
Douglas Silva de Andrade,Javier Reyes,2026-02-28,Blue,0,Featherweight,40,32,3.0,-0.21081081081081088,-0.22162162162162158,1.0,0.0,3.0,0.0,-0.014814814814814725,0.13333333333333341,2.0,0.0,3.0,3.0,-0.19599599599599615,-0.354954954954955,-1.0,0.0,0.0,37,27
Edgar Chairez,Felipe Bunes,2026-02-28,Red,1,Flyweight,30,36,0.0,-0.050000000000000044,-0.050000000000000044,2.0,1.0,3.0,1.0,-0.036363636363636376,-0.09999999999999998,3.0,1.0,3.0,-1.0,-0.013636363636363669,0.04999999999999993,-1.0,0.0,0.0,20,22
Max Holloway,Charles Oliveira,2026-03-07,Blue,0,Lightweight,34,36,2.0,0.02857142857142858,0.0,2.0,1.0,3.0,0.0,-0.15000000000000002,-0.2666666666666666,3.0,0.0,3.0,2.0,0.1785714285714286,0.2666666666666666,-1.0,1.0,0.0,35,48
