fighter,cluster,archetype,current_age,cum_fights,career_win_rate_traj,career_finish_rate,win_rate_l5_vs_career,finish_rate_trend,fights_since_finish,longest_lose_streak_ever
Sarah Kaufman,4,Active Performer,40.6,27,0.7777777777777778,0.4444444444444444,0.022222222222222254,-0.0444444444444444,0.0,2
Sarah Moras,1,Veteran Contender,38.0,12,0.5,0.4166666666666667,-0.3,-0.21666666666666667,0.0,3
Sasha Palatnikov,4,Active Performer,37.2,13,0.6153846153846154,0.3076923076923077,-0.2153846153846154,-0.1076923076923077,1.0,2
Saygid Izagakhmaev,2,Elite Finisher,29.0,24,0.9166666666666666,0.6666666666666666,0.08333333333333337,0.13333333333333341,1.0,1
Scott Askham,1,Veteran Contender,38.0,26,0.7692307692307693,0.5384615384615384,-0.1692307692307693,-0.3384615384615384,3.0,2
Scott Holtzman,1,Veteran Contender,42.6,19,0.7368421052631579,0.3684210526315789,-0.33684210526315783,-0.16842105263157892,2.0,2
Scott Jorgensen,3,Veteran Contender,43.6,26,0.5769230769230769,0.2692307692307692,-0.37692307692307686,-0.2692307692307692,5.0,3
Sean Brady,2,Elite Finisher,29.0,19,0.9473684210526315,0.47368421052631576,-0.14736842105263148,-0.07368421052631574,1.0,1
Sean McCorkle,1,Veteran Contender,49.8,23,0.7391304347826086,0.6956521739130435,-0.5391304347826087,-0.49565217391304345,0.0,3
Sean O'Connell,4,Active Performer,42.7,30,0.6666666666666666,0.4666666666666667,-0.06666666666666665,-0.06666666666666665,0.0,3
Sean O'Malley,0,Fading Contender,29.0,23,0.8260869565217391,0.5652173913043478,-0.22608695652173916,-0.36521739130434777,3.0,2
Sean Pierson,1,Veteran Contender,50.2,19,0.6842105263157895,0.5263157894736842,-0.08421052631578951,-0.5263157894736842,4.0,2
Sean Sharaf,2,Elite Finisher,29.0,5,0.8,0.8,0.0,0.0,0.0,1
Sean Sherk,1,Veteran Contender,52.8,40,0.875,0.525,-0.275,-0.525,6.0,1
Sean Soriano,1,Veteran Contender,36.6,23,0.6086956521739131,0.4782608695652174,-0.20869565217391306,-0.2782608695652174,2.0,3
Sean Spencer,3,Veteran Contender,38.9,18,0.6666666666666666,0.2222222222222222,-0.4666666666666666,-0.2222222222222222,8.0,3
Sean Strickland,0,Fading Contender,29.0,38,0.8157894736842105,0.4473684210526316,-0.21578947368421053,-0.24736842105263157,3.0,2
Sean Woodson,0,Fading Contender,29.0,15,0.8666666666666667,0.3333333333333333,-0.06666666666666665,-0.1333333333333333,4.0,1
Sebastian Szalay,2,Elite Finisher,29.0,13,0.9230769230769231,0.3076923076923077,0.07692307692307687,0.09230769230769231,0.0,1
Sedriques Dumas,3,Veteran Contender,29.0,15,0.6666666666666666,0.4,-0.4666666666666666,-0.4,7.0,3
Seohee Ham,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Seokhyeon Ko,2,Elite Finisher,29.0,18,0.8333333333333334,0.6111111111111112,0.16666666666666663,-0.41111111111111115,1.0,2
Sergei Pavlovich,0,Fading Contender,29.0,23,0.8695652173913043,0.6521739130434783,-0.26956521739130435,-0.45217391304347826,3.0,2
Sergey Khandozhko,0,Fading Contender,34.0,33,0.7878787878787878,0.5757575757575758,-0.18787878787878787,-0.17575757575757578,1.0,1
Sergey Morozov,0,Fading Contender,36.9,23,0.782608695652174,0.5217391304347826,-0.18260869565217397,-0.5217391304347826,4.0,1
Serghei Spivac,0,Fading Contender,29.0,25,0.72,0.6,-0.52,-0.39999999999999997,2.0,3
Sergio Moraes,1,Veteran Contender,43.8,21,0.6666666666666666,0.42857142857142855,-0.2666666666666666,-0.22857142857142854,2.0,3
Sergio Pettis,4,Active Performer,32.7,32,0.78125,0.28125,-0.18125000000000002,-0.08124999999999999,4.0,2
Serhiy Sidey,2,Elite Finisher,29.0,13,0.8461538461538461,0.6153846153846154,-0.0461538461538461,-0.015384615384615441,1.0,1
Seth Baczynski,1,Veteran Contender,44.5,36,0.5833333333333334,0.5277777777777778,-0.18333333333333335,-0.12777777777777777,2.0,4
Seth Petruzelli,1,Veteran Contender,46.4,21,0.6666666666666666,0.6190476190476191,-0.2666666666666666,-0.21904761904761905,0.0,2
SeungGuk Choi,0,Fading Contender,29.0,20,0.75,0.55,-0.15000000000000002,-0.15000000000000002,3.0,2
SeungWoo Choi,0,Fading Contender,29.0,26,0.6153846153846154,0.46153846153846156,-0.2153846153846154,-0.26153846153846155,5.0,2
Seungwoo Choi,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Shamar Bailey,4,Active Performer,43.6,26,0.6153846153846154,0.3076923076923077,-0.015384615384615441,-0.1076923076923077,3.0,3
Shamil Abdurakhimov,0,Fading Contender,29.0,28,0.7142857142857143,0.5,-0.3142857142857143,-0.3,2.0,3
Shamil Gamzatov,3,Veteran Contender,35.8,18,0.8333333333333334,0.5555555555555556,-0.43333333333333335,-0.5555555555555556,7.0,3
Shamil Gaziev,0,Fading Contender,29.0,16,0.875,0.75,-0.275,-0.35,0.0,1
Shana Dobson,4,Active Performer,37.1,8,0.5,0.25,-0.09999999999999998,0.15000000000000002,3.0,3
Shane Burgos,0,Fading Contender,35.1,20,0.8,0.5,-0.20000000000000007,-0.5,5.0,2
Shane Campbell,4,Active Performer,39.3,31,0.7419354838709677,0.45161290322580644,0.25806451612903225,0.14838709677419354,1.0,3
Shane Carwin,2,Elite Finisher,51.3,13,0.9230769230769231,0.9230769230769231,-0.12307692307692308,-0.12307692307692308,0.0,1
Shane Howell,4,Active Performer,42.5,22,0.5909090909090909,0.5,0.009090909090909038,-0.09999999999999998,1.0,3
Shane Roller,1,Veteran Contender,46.8,17,0.6470588235294118,0.5294117647058824,-0.24705882352941178,-0.32941176470588235,3.0,3
Shane Young,0,Fading Contender,29.0,20,0.65,0.5,-0.25,-0.3,3.0,3
Shane del Rosario,2,Elite Finisher,42.6,12,0.9166666666666666,0.9166666666666666,-0.11666666666666659,-0.11666666666666659,0.0,1
Shanelle Dyer,2,Elite Finisher,29.0,7,0.8571428571428571,0.5714285714285714,-0.05714285714285705,-0.17142857142857137,1.0,1
Shanna Young,4,Active Performer,35.2,19,0.5789473684210527,0.3157894736842105,-0.17894736842105263,-0.1157894736842105,1.0,2
Shannon Gugerty,1,Veteran Contender,44.4,21,0.7142857142857143,0.7142857142857143,-0.11428571428571432,-0.11428571428571432,0.0,3
Shannon Ross,3,Veteran Contender,29.0,22,0.5454545454545454,0.3181818181818182,-0.5454545454545454,-0.3181818181818182,6.0,5
Shara Magomedov,2,Elite Finisher,29.0,16,0.9375,0.8125,-0.13749999999999996,-0.4125,0.0,1
Shauna Bannon,0,Fading Contender,29.0,8,0.875,0.375,-0.07499999999999996,-0.175,5.0,1
Shavkat Rakhmonov,2,Elite Finisher,29.0,19,1.0,0.9473684210526315,0.0,-0.14736842105263148,0.0,0
Shawn Jordan,2,Elite Finisher,41.6,27,0.7037037037037037,0.6666666666666666,-0.10370370370370374,-0.06666666666666665,0.0,2
Shayilan Nuerdanbieke,2,Elite Finisher,29.0,52,0.7692307692307693,0.5576923076923077,0.03076923076923077,-0.3576923076923077,0.0,2
Shayna Baszler,1,Veteran Contender,45.8,25,0.6,0.56,-0.39999999999999997,-0.36000000000000004,2.0,3
Sheila Gaff,4,Active Performer,36.4,16,0.5625,0.5625,-0.16249999999999998,-0.16249999999999998,0.0,2
Sheldon Westcott,4,Active Performer,41.7,12,0.6666666666666666,0.5,-0.06666666666666665,-0.09999999999999998,1.0,2
Shem Rock,0,Fading Contender,29.0,17,0.7647058823529411,0.6470588235294118,-0.16470588235294115,-0.4470588235294118,1.0,2
Sheymon Moraes,4,Active Performer,35.6,23,0.6956521739130435,0.34782608695652173,-0.09565217391304348,-0.14782608695652172,1.0,3
Shi Ming,4,Active Performer,29.0,25,0.8,0.36,0.19999999999999996,0.040000000000000036,0.0,2
Shinsho Anzai,1,Veteran Contender,40.4,14,0.6428571428571429,0.35714285714285715,-0.24285714285714288,-0.35714285714285715,4.0,2
Shunichi Shimizu,3,Veteran Contender,41.3,85,0.4470588235294118,0.3058823529411765,-0.24705882352941178,-0.3058823529411765,4.0,9
Sijara Eubanks,3,Veteran Contender,41.0,13,0.5384615384615384,0.23076923076923078,0.06153846153846154,-0.03076923076923077,9.0,2
Silvana Gomez Juarez,1,Veteran Contender,41.4,17,0.6470588235294118,0.5294117647058824,-0.4470588235294118,-0.32941176470588235,1.0,2
Simeon Thoresen,1,Veteran Contender,42.2,23,0.7391304347826086,0.6956521739130435,-0.3391304347826086,-0.29565217391304344,2.0,3
Sirwan Kakai,0,Fading Contender,36.6,16,0.75,0.6875,-0.15000000000000002,-0.2875,2.0,2
Siyar Bahadurzada,2,Elite Finisher,42.1,32,0.75,0.625,-0.15000000000000002,-0.025000000000000022,0.0,3
Soa Palelei,2,Elite Finisher,48.8,26,0.8461538461538461,0.8461538461538461,-0.0461538461538461,-0.0461538461538461,1.0,1
Sodiq Yusuff,0,Fading Contender,29.0,17,0.7647058823529411,0.4117647058823529,-0.3647058823529411,-0.2117647058823529,1.0,2
Song Kenan,0,Fading Contender,29.0,31,0.7096774193548387,0.5806451612903226,-0.3096774193548387,-0.5806451612903226,5.0,3
Song Yadong,0,Fading Contender,29.0,33,0.696969696969697,0.3939393939393939,-0.09696969696969704,-0.1939393939393939,2.0,1
Spencer Fisher,1,Veteran Contender,50.0,32,0.75,0.59375,-0.55,-0.59375,5.0,2
Spike Carlyle,0,Fading Contender,33.0,22,0.6818181818181818,0.6363636363636364,-0.48181818181818176,-0.43636363636363634,0.0,3
Stanislav Nedkov,1,Veteran Contender,44.4,14,0.8571428571428571,0.7142857142857143,-0.2571428571428571,-0.3142857142857143,1.0,2
Stefan Sekulic,3,Veteran Contender,34.2,22,0.6363636363636364,0.4090909090909091,-0.43636363636363634,-0.4090909090909091,7.0,4
Stefan Struve,1,Veteran Contender,38.2,41,0.7073170731707317,0.6341463414634146,-0.5073170731707317,-0.43414634146341463,0.0,3
Stephan Bonnar,1,Veteran Contender,49.1,23,0.6521739130434783,0.43478260869565216,-0.05217391304347829,-0.23478260869565215,2.0,3
Stephanie Egger,0,Fading Contender,29.0,13,0.6153846153846154,0.5384615384615384,-0.2153846153846154,-0.1384615384615384,1.0,2
Stephanie Luciano,4,Active Performer,29.0,9,0.6666666666666666,0.2222222222222222,-0.06666666666666665,-0.0222222222222222,3.0,1
Stephen Bass,1,Veteran Contender,43.5,13,0.8461538461538461,0.46153846153846156,-0.24615384615384617,-0.26153846153846155,3.0,2
Stephen Thompson,0,Fading Contender,29.0,27,0.6666666666666666,0.37037037037037035,-0.4666666666666666,-0.17037037037037034,1.0,2
Steve Bosse,2,Elite Finisher,44.8,13,0.8461538461538461,0.7692307692307693,-0.0461538461538461,0.03076923076923077,1.0,1
Steve Cantwell,1,Veteran Contender,39.4,12,0.5833333333333334,0.5833333333333334,-0.38333333333333336,-0.38333333333333336,3.0,4
Steve Erceg,0,Fading Contender,29.0,16,0.75,0.5,-0.35,-0.3,2.0,3
Steve Garcia,2,Elite Finisher,29.0,26,0.7692307692307693,0.6153846153846154,0.23076923076923073,0.18461538461538463,0.0,2
Steve Kennedy,4,Active Performer,43.2,37,0.7297297297297297,0.5675675675675675,-0.12972972972972974,0.032432432432432434,0.0,2
Steve Lopez,3,Veteran Contender,41.8,19,0.631578947368421,0.42105263157894735,-0.631578947368421,-0.42105263157894735,8.0,6
Steve Montgomery,0,Fading Contender,35.4,15,0.6666666666666666,0.6,-0.2666666666666666,-0.19999999999999996,1.0,2
Steve Steinbeiss,4,Active Performer,45.0,12,0.6666666666666666,0.6666666666666666,0.13333333333333341,0.13333333333333341,0.0,3
Steven Asplund,2,Elite Finisher,29.0,8,0.875,0.75,-0.07499999999999996,0.050000000000000044,0.0,1
Steven Koslow,2,Elite Finisher,29.3,6,1.0,1.0,0.0,0.0,0.0,0
Steven Nguyen,2,Elite Finisher,29.0,12,0.8333333333333334,0.6666666666666666,-0.033333333333333326,-0.06666666666666665,0.0,1
Steven Peterson,0,Fading Contender,29.0,29,0.6551724137931034,0.4482758620689655,-0.2551724137931034,-0.2482758620689655,1.0,2
Steven Siler,1,Veteran Contender,39.2,59,0.559322033898305,0.4067796610169492,-0.359322033898305,-0.20677966101694917,2.0,6
Stevie Ray,3,Veteran Contender,36.1,10,0.6,0.2,-0.19999999999999996,-0.2,7.0,2
Stewart Nicoll,0,Fading Contender,29.0,11,0.7272727272727273,0.6363636363636364,-0.32727272727272727,-0.23636363636363633,2.0,3
Stipe Miocic,0,Fading Contender,29.0,25,0.84,0.64,-0.24,-0.44,1.0,1
Su Mudaerji,0,Fading Contender,29.0,25,0.72,0.56,-0.31999999999999995,-0.56,5.0,3
SuYoung You,4,Active Performer,29.0,5,1.0,0.0,0.0,0.0,4.0,0
Sulangrangbo,2,Elite Finisher,29.0,18,0.8333333333333334,0.6666666666666666,0.16666666666666663,-0.2666666666666666,1.0,2
Sultan Aliev,1,Veteran Contender,41.6,17,0.8235294117647058,0.5882352941176471,-0.22352941176470587,-0.18823529411764706,2.0,1
Suman Mokhtarian,2,Elite Finisher,33.9,9,0.8888888888888888,0.7777777777777778,-0.0888888888888888,-0.1777777777777778,0.0,1
Sumudaerji,3,Veteran Contender,29.0,9,0.5555555555555556,0.1111111111111111,-0.15555555555555556,-0.1111111111111111,5.0,3
Sung Bin Jo,2,Elite Finisher,33.8,12,0.8333333333333334,0.8333333333333334,-0.2333333333333334,-0.2333333333333334,2.0,2
Syuri Kondo,4,Active Performer,37.3,8,0.75,0.125,-0.15000000000000002,-0.125,4.0,2
TJ Brown,4,Active Performer,29.0,8,0.5,0.25,0.09999999999999998,-0.04999999999999999,0.0,2
TJ Dillashaw,4,Active Performer,40.3,17,0.7647058823529411,0.47058823529411764,0.03529411764705892,-0.07058823529411762,1.0,1
TJ Grant,4,Active Performer,42.2,10,0.7,0.3,0.10000000000000009,0.10000000000000003,2.0,1
TJ Laramie,2,Elite Finisher,28.6,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
TJ O'Brien,4,Active Performer,39.4,1,0.0,0.0,0.0,0.0,0.0,1
TJ Waldburger,4,Active Performer,38.0,7,0.5714285714285714,0.42857142857142855,0.02857142857142858,0.17142857142857143,0.0,1
Tabatha Ricci,3,Veteran Contender,29.0,17,0.7058823529411765,0.29411764705882354,-0.10588235294117654,-0.09411764705882353,7.0,2
Tafon Nchukwi,3,Veteran Contender,29.0,12,0.5,0.3333333333333333,-0.3,-0.3333333333333333,7.0,4
Tagir Ulanbekov,2,Elite Finisher,29.0,20,0.9,0.5,0.09999999999999998,0.09999999999999998,1.0,1
Tai Tuivasa,0,Fading Contender,29.0,22,0.6363636363636364,0.5909090909090909,-0.6363636363636364,-0.5909090909090909,4.0,5
Taila Santos,0,Fading Contender,29.0,25,0.88,0.56,-0.28,-0.36000000000000004,1.0,2
Tainara Lisboa,2,Elite Finisher,29.0,10,0.7,0.6,0.10000000000000009,0.0,1.0,1
Taiyilake Nueraji,2,Elite Finisher,29.0,14,0.8571428571428571,0.8571428571428571,0.1428571428571429,0.1428571428571429,0.0,1
Takanori Gomi,3,Veteran Contender,47.6,50,0.68,0.38,-0.68,-0.38,8.0,6
Takashi Sato,0,Fading Contender,29.0,24,0.6666666666666666,0.5416666666666666,-0.6666666666666666,-0.5416666666666666,4.0,5
Takenori Sato,4,Active Performer,40.9,40,0.475,0.3,-0.27499999999999997,-0.09999999999999998,2.0,5
Takeya Mizugaki,3,Veteran Contender,42.4,38,0.6052631578947368,0.15789473684210525,-0.20526315789473681,-0.15789473684210525,14.0,4
Talita Alencar,0,Fading Contender,29.0,8,0.75,0.375,-0.15000000000000002,-0.375,4.0,1
Talita Bernardo,4,Active Performer,39.2,15,0.7333333333333333,0.4666666666666667,0.2666666666666667,0.1333333333333333,1.0,2
Tallison Teixeira,2,Elite Finisher,29.0,9,0.8888888888888888,0.8888888888888888,-0.0888888888888888,-0.0888888888888888,0.0,1
Tamdan McCrory,2,Elite Finisher,39.5,18,0.7777777777777778,0.7222222222222222,-0.1777777777777778,-0.12222222222222223,0.0,1
Tamires Vidal,0,Fading Contender,29.0,12,0.5833333333333334,0.25,-0.38333333333333336,-0.04999999999999999,3.0,4
Tanner Boser,4,Active Performer,29.0,34,0.6764705882352942,0.4411764705882353,-0.07647058823529418,-0.04117647058823526,3.0,2
Tarec Saffiedine,3,Veteran Contender,39.7,22,0.7272727272727273,0.2727272727272727,-0.32727272727272727,-0.2727272727272727,10.0,2
Tateki Matsuda,3,Veteran Contender,40.2,25,0.6,0.24,-0.19999999999999996,-0.24,5.0,2
Tatiana Suarez,0,Fading Contender,29.0,15,0.8666666666666667,0.6,-0.2666666666666667,-0.19999999999999996,3.0,2
Tatsuro Taira,2,Elite Finisher,29.0,21,0.9523809523809523,0.7619047619047619,-0.15238095238095228,0.03809523809523818,0.0,1
Tatsuya Kawajiri,3,Veteran Contender,48.0,52,0.7115384615384616,0.4230769230769231,-0.31153846153846154,-0.4230769230769231,9.0,3
Taylor Lapilus,0,Fading Contender,29.0,27,0.8518518518518519,0.37037037037037035,-0.051851851851851816,-0.37037037037037035,5.0,1
Te Edwards,2,Elite Finisher,35.7,8,0.75,0.75,0.050000000000000044,0.050000000000000044,0.0,1
Tecia Pennington,4,Active Performer,29.0,23,0.6521739130434783,0.08695652173913043,-0.05217391304347829,-0.08695652173913043,4.0,5
Tecia Torres,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Teemu Packalen,2,Elite Finisher,39.0,10,0.8,0.8,-0.20000000000000007,-0.20000000000000007,0.0,1
Tereza Bleda,2,Elite Finisher,29.0,8,0.875,0.5,-0.07499999999999996,-0.09999999999999998,2.0,1
Terrance McKinney,2,Elite Finisher,29.0,25,0.68,0.68,-0.08000000000000007,-0.08000000000000007,0.0,2
Terrence Mitchell,2,Elite Finisher,29.0,18,0.7777777777777778,0.7777777777777778,-0.1777777777777778,-0.1777777777777778,1.0,2
Terrion Ware,3,Veteran Contender,40.1,29,0.6206896551724138,0.3448275862068966,-0.4206896551724138,-0.14482758620689656,6.0,6
Terry Etim,1,Veteran Contender,40.3,20,0.75,0.7,-0.35,-0.29999999999999993,1.0,2
Teruto Ishihara,4,Active Performer,34.8,30,0.4666666666666667,0.4,-0.06666666666666665,0.0,0.0,6
Thales Leites,1,Veteran Contender,44.7,36,0.75,0.5277777777777778,-0.35,-0.3277777777777778,3.0,2
Themba Gorimbo,4,Active Performer,35.3,20,0.7,0.4,0.10000000000000009,-0.2,2.0,2
Thiago Alves,3,Veteran Contender,42.6,37,0.6216216216216216,0.3783783783783784,-0.22162162162162158,-0.3783783783783784,6.0,2
Thiago Moises,0,Fading Contender,29.0,31,0.6774193548387096,0.41935483870967744,-0.2774193548387096,-0.21935483870967742,2.0,2
Thiago Santos,3,Veteran Contender,42.3,36,0.6111111111111112,0.4444444444444444,-0.6111111111111112,-0.4444444444444444,8.0,5
Thiago Silva,1,Veteran Contender,43.5,32,0.65625,0.5,-0.25625,-0.3,3.0,4
Thiago Tavares,1,Veteran Contender,41.5,35,0.6857142857142857,0.5428571428571428,-0.08571428571428574,-0.1428571428571428,0.0,2
Thibault Gouti,2,Elite Finisher,39.2,23,0.7391304347826086,0.5652173913043478,0.0608695652173914,-0.16521739130434776,2.0,3
Thomas Almeida,0,Fading Contender,34.8,27,0.8148148148148148,0.7777777777777778,-0.6148148148148147,-0.5777777777777777,3.0,4
Thomas Gifford,0,Fading Contender,33.8,28,0.6071428571428571,0.5714285714285714,-0.20714285714285707,-0.3714285714285714,2.0,3
Thomas Petersen,0,Fading Contender,29.0,14,0.7142857142857143,0.5714285714285714,-0.3142857142857143,-0.5714285714285714,4.0,1
Tiago Trator,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Tiequan Zhang,0,Fading Contender,29.0,18,0.8333333333333334,0.8333333333333334,-0.43333333333333335,-0.43333333333333335,1.0,2
Tim Boetsch,4,Active Performer,45.3,33,0.6363636363636364,0.48484848484848486,-0.036363636363636376,0.11515151515151512,0.0,3
Tim Credeur,2,Elite Finisher,48.8,15,0.8,0.8,0.0,0.0,0.0,1
Tim Elliott,4,Active Performer,29.0,35,0.6,0.3142857142857143,0.20000000000000007,0.08571428571428574,0.0,3
Tim Gorman,4,Active Performer,43.0,12,0.6666666666666666,0.5833333333333334,-0.06666666666666665,0.016666666666666607,1.0,2
Tim Hague,1,Veteran Contender,43.0,33,0.6363636363636364,0.5757575757575758,-0.23636363636363633,-0.17575757575757578,3.0,3
Tim Johnson,4,Active Performer,29.0,29,0.6206896551724138,0.4482758620689655,-0.020689655172413834,-0.0482758620689655,1.0,3
Tim Kennedy,1,Veteran Contender,46.7,23,0.782608695652174,0.6086956521739131,0.017391304347826098,-0.20869565217391306,1.0,1
Tim Means,0,Fading Contender,29.0,52,0.6538461538461539,0.4807692307692308,-0.45384615384615384,-0.28076923076923077,0.0,3
Tim Williams,1,Veteran Contender,39.9,19,0.7894736842105263,0.5789473684210527,0.010526315789473717,-0.37894736842105264,1.0,2
Timmy Cuamba,2,Elite Finisher,29.0,20,0.75,0.6,0.050000000000000044,-0.19999999999999996,0.0,3
Timur Valiev,3,Veteran Contender,36.3,24,0.7916666666666666,0.2916666666666667,-0.19166666666666665,-0.2916666666666667,6.0,2
Tina Lahdemaki,2,Elite Finisher,38.0,5,1.0,0.6,0.0,0.0,0.0,0
Tito Ortiz,4,Active Performer,51.3,33,0.6060606060606061,0.42424242424242425,0.19393939393939397,0.17575757575757572,0.0,5
Todd Brown,1,Veteran Contender,49.4,20,0.75,0.6,-0.35,-0.39999999999999997,2.0,3
Todd Duffee,2,Elite Finisher,40.4,13,0.6923076923076923,0.6923076923076923,-0.09230769230769231,-0.09230769230769231,1.0,2
Tofiq Musayev,2,Elite Finisher,29.0,28,0.7857142857142857,0.7142857142857143,-0.18571428571428572,-0.11428571428571432,0.0,1
Tom Aspinall,2,Elite Finisher,29.0,18,0.8333333333333334,0.8333333333333334,-0.033333333333333326,-0.033333333333333326,0.0,1
Tom Blackledge,4,Active Performer,29.0,16,0.625,0.5625,-0.025000000000000022,0.03749999999999998,0.0,2
Tom Breese,0,Fading Contender,34.6,27,0.7407407407407407,0.6666666666666666,-0.3407407407407407,-0.4666666666666666,0.0,1
Tom DeBlass,1,Veteran Contender,44.0,10,0.8,0.5,-0.20000000000000007,-0.09999999999999998,2.0,2
Tom Duquesnoy,2,Elite Finisher,32.9,18,0.8333333333333334,0.6666666666666666,-0.033333333333333326,0.13333333333333341,0.0,1
Tom Gallicchio,4,Active Performer,39.6,28,0.6785714285714286,0.4642857142857143,-0.07857142857142863,0.13571428571428568,0.0,2
Tom Lawlor,4,Active Performer,43.0,19,0.5263157894736842,0.42105263157894735,-0.12631578947368416,-0.021052631578947323,2.0,3
