date,f1_name,f2_name,weight_class,no_of_rounds,m1_prob,m2a_prob,m2a_pick,pick_novig,gap,gap_size,gap_zone,gap_zone_label,gap_direction,closing_odds,m1_m2a_agree,vegas_agree,triple_agree,m2b_win_prob,m2b_confidence,pick_won,split
2021-04-10,Kevin Holland,Marvin Vettori,Middleweight,5,0.5059,0.2895,Marvin Vettori,0.7195,-0.009,0.009,0,Lock,-1,-290.0,0,1,0,0.5592,MEDIUM,1,train
2021-04-10,Sodiq Yusuff,Arnold Allen,Featherweight,3,0.445,0.4889,Arnold Allen,0.4118,0.0993,0.0993,5,Strong Value,1,135.0,1,0,0,0.6654,HIGH,1,train
2021-04-10,Julian Marquez,Sam Alvey,Middleweight,3,0.6115,0.642,Julian Marquez,0.5711,0.0709,0.0709,4,Value,1,-145.0,1,1,1,0.7752,LOCK,1,train
2021-04-10,Daniel Rodriguez,Mike Perry,Welterweight,3,0.619,0.5417,Daniel Rodriguez,0.5217,0.02,0.02,1,Strong,1,-120.0,1,1,1,0.7398,HIGH,1,train
2021-04-10,Jim Miller,Joe Solecki,Lightweight,3,0.4492,0.3648,Joe Solecki,0.6841,-0.0489,0.0489,3,Watch,-1,-245.0,1,1,1,0.6545,HIGH,1,train
2021-04-10,Mateusz Gamrot,Scott Holtzman,Lightweight,3,0.4795,0.6434,Mateusz Gamrot,0.6636,-0.0203,0.0203,2,Lean,-1,-225.0,0,1,0,0.4997,LOW,1,train
2021-04-10,Ignacio Bahamondes,John Makdessi,Lightweight,3,0.3929,0.5327,Ignacio Bahamondes,0.6429,-0.1102,0.1102,6,Max Value,-1,-200.0,0,1,0,0.2904,LOW,0,train
2021-04-10,Jarjis Danho,Yorgan De Castro,Heavyweight,3,0.4636,0.2753,Yorgan De Castro,0.7286,-0.0039,0.0039,0,Lock,-1,-310.0,1,1,1,0.6937,HIGH,0,train
2021-04-10,Jack Shore,Hunter Azure,Bantamweight,3,0.5792,0.6234,Jack Shore,0.6279,-0.0045,0.0045,0,Lock,-1,-185.0,1,1,1,0.6509,HIGH,1,train
2021-04-10,Luis Saldana,Jordan Griffin,Featherweight,3,0.707,0.6507,Luis Saldana,0.5711,0.0796,0.0796,4,Value,1,-145.0,1,1,1,0.8657,LOCK,1,train
2021-04-10,Da-Un Jung,William Knight,Light Heavyweight,3,0.4049,0.4724,William Knight,0.4254,0.1023,0.1023,6,Max Value,1,127.0,1,0,0,0.7064,HIGH,0,train
2021-04-10,Impa Kasanganay,Sasha Palatnikov,Welterweight,3,0.5207,0.6717,Impa Kasanganay,0.6889,-0.0172,0.0172,1,Strong,-1,-250.0,1,1,1,0.6082,MEDIUM,1,train
2021-03-27,Stipe Miocic,Francis Ngannou,Heavyweight,5,0.4653,0.5022,Stipe Miocic,0.4436,0.0586,0.0586,4,Value,1,117.0,0,0,0,0.4406,LOW,0,train
2021-03-27,Vicente Luque,Tyron Woodley,Welterweight,3,0.6035,0.6847,Vicente Luque,0.6429,0.0419,0.0419,3,Watch,1,-200.0,1,1,1,0.7988,LOCK,1,train
2021-03-27,Sean O'Malley,Thomas Almeida,Bantamweight,3,0.7552,0.8047,Sean O'Malley,0.7635,0.0413,0.0413,3,Watch,1,-370.0,1,1,1,0.9691,LOCK,1,train
2021-03-27,Khama Worthy,Jamie Mullarkey,Lightweight,3,0.3982,0.4763,Jamie Mullarkey,0.4474,0.0763,0.0763,4,Value,1,115.0,1,0,0,0.746,HIGH,1,train
2021-03-27,Fabio Cherant,Alonzo Menifield,Light Heavyweight,3,0.1462,0.2228,Alonzo Menifield,0.7107,0.0665,0.0665,4,Value,1,-275.0,1,1,1,0.9744,LOCK,1,train
2021-03-27,Jared Gooden,Abubakar Nurmagomedov,Welterweight,3,0.3261,0.3238,Abubakar Nurmagomedov,0.6507,0.0255,0.0255,2,Lean,1,-210.0,1,1,1,0.8913,LOCK,1,train
2021-03-27,Michal Oleksiejczuk,Modestas Bukauskas,Light Heavyweight,3,0.6246,0.6528,Michal Oleksiejczuk,0.6215,0.0313,0.0313,3,Watch,1,-177.0,1,1,1,0.7596,LOCK,1,train
2021-03-27,Shane Young,Omar Morales,Featherweight,3,0.377,0.354,Omar Morales,0.6429,0.0031,0.0031,0,Lock,1,-200.0,1,1,1,0.7759,LOCK,1,train
2021-03-27,Abu Azaitar,Marc-Andre Barriault,Middleweight,3,0.3662,0.4101,Marc-Andre Barriault,0.5366,0.0533,0.0533,4,Value,1,-127.0,1,1,1,0.7936,LOCK,1,train
2021-03-20,Derek Brunson,Kevin Holland,Middleweight,5,0.5175,0.4388,Kevin Holland,0.6507,-0.0895,0.0895,5,Strong Value,-1,-210.0,0,1,0,0.2932,LOW,0,train
2021-03-20,Song Kenan,Max Griffin,Welterweight,3,0.4648,0.374,Max Griffin,0.6345,-0.0085,0.0085,0,Lock,-1,-190.0,1,1,1,0.6308,MEDIUM,1,train
2021-03-20,Adrian Yanez,Gustavo Lopez,Bantamweight,3,0.6512,0.6816,Adrian Yanez,0.6549,0.0268,0.0268,2,Lean,1,-215.0,1,1,1,0.8206,LOCK,1,train
2021-03-20,Tai Tuivasa,Harry Hunsucker,Heavyweight,3,0.794,0.8069,Tai Tuivasa,0.7831,0.0238,0.0238,2,Lean,1,-430.0,1,1,1,0.9675,LOCK,1,train
2021-03-20,Leonardo Santos,Grant Dawson,Lightweight,3,0.279,0.327,Grant Dawson,0.6279,0.0451,0.0451,3,Watch,1,-185.0,1,1,1,0.9188,LOCK,1,train
2021-03-20,Roman Dolidze,Trevin Giles,Middleweight,3,0.2861,0.3756,Trevin Giles,0.5108,0.1136,0.1136,6,Max Value,1,-115.0,1,1,1,0.9043,LOCK,1,train
2021-03-20,Montel Jackson,Jesse Strader,Bantamweight,3,0.6862,0.8018,Montel Jackson,0.825,-0.0232,0.0232,2,Lean,-1,-600.0,1,1,1,0.9053,LOCK,1,train
2021-03-20,JP Buys,Bruno Silva,Flyweight,3,0.4547,0.5329,JP Buys,0.5526,-0.0197,0.0197,1,Strong,-1,-135.0,0,1,0,0.3987,LOW,0,train
2021-03-13,Misha Cirkunov,Ryan Spann,Light Heavyweight,3,0.5861,0.5192,Misha Cirkunov,0.5325,-0.0133,0.0133,1,Strong,-1,-125.0,1,1,1,0.6327,MEDIUM,0,train
2021-03-13,Dan Ige,Gavin Tucker,Featherweight,3,0.56,0.5853,Dan Ige,0.6345,-0.0493,0.0493,3,Watch,-1,-190.0,1,1,1,0.5803,MEDIUM,1,train
2021-03-13,Jonathan Martinez,Davey Grant,Bantamweight,3,0.5183,0.6728,Jonathan Martinez,0.7241,-0.0514,0.0514,4,Value,-1,-300.0,1,1,1,0.5687,MEDIUM,0,train
2021-03-13,Matheus Nicolau,Manel Kape,Flyweight,3,0.5433,0.5087,Matheus Nicolau,0.4573,0.0514,0.0514,4,Value,1,110.0,1,0,0,0.6432,MEDIUM,1,train
2021-03-13,Marcelo Rojo,Charles Jourdain,Featherweight,3,0.2425,0.2376,Charles Jourdain,0.7241,0.0383,0.0383,3,Watch,1,-300.0,1,1,1,0.9622,LOCK,1,train
2021-03-13,Rani Yahya,Ray Rodriguez,Bantamweight,3,0.786,0.8252,Rani Yahya,0.7066,0.1186,0.1186,6,Max Value,1,-270.0,1,1,1,0.9706,LOCK,1,train
2021-03-13,Rafa Garcia,Nasrat Haqparast,Lightweight,3,0.4056,0.1982,Nasrat Haqparast,0.8122,-0.0105,0.0105,1,Strong,-1,-525.0,1,1,1,0.8617,LOCK,1,train
2021-03-13,Jason Witt,Matthew Semelsberger,Welterweight,3,0.5249,0.4714,Matthew Semelsberger,0.5427,-0.0141,0.0141,1,Strong,-1,-130.0,0,1,0,0.4361,LOW,1,train
2021-03-06,Israel Adesanya,Jan Blachowicz,Light Heavyweight,5,0.4799,0.6184,Israel Adesanya,0.6841,-0.0657,0.0657,4,Value,-1,-245.0,0,1,0,0.3293,LOW,0,train
2021-03-06,Petr Yan,Aljamain Sterling,Bantamweight,5,0.4501,0.4319,Aljamain Sterling,0.4739,0.0942,0.0942,5,Strong Value,1,102.0,1,0,0,0.7154,HIGH,1,train
2021-03-06,Islam Makhachev,Drew Dober,Lightweight,3,0.774,0.8215,Islam Makhachev,0.7925,0.0289,0.0289,2,Lean,1,-460.0,1,1,1,0.9707,LOCK,1,train
2021-03-06,Aleksandar Rakic,Thiago Santos,Light Heavyweight,3,0.4793,0.598,Aleksandar Rakic,0.6279,-0.0299,0.0299,2,Lean,-1,-185.0,0,1,0,0.4369,LOW,1,train
2021-03-06,Casey Kenney,Dominick Cruz,Bantamweight,3,0.4808,0.5102,Casey Kenney,0.562,-0.0518,0.0518,4,Value,-1,-140.0,0,1,0,0.3039,LOW,0,train
2021-03-06,Kyler Phillips,Song Yadong,Bantamweight,3,0.4872,0.3685,Song Yadong,0.6581,-0.0267,0.0267,2,Lean,-1,-220.0,1,1,1,0.5876,MEDIUM,0,train
2021-03-06,Joseph Benavidez,Askar Askarov,Flyweight,3,0.5442,0.5035,Joseph Benavidez,0.4289,0.0746,0.0746,4,Value,1,125.0,1,0,0,0.6333,MEDIUM,0,train
2021-03-06,Tim Elliott,Jordan Espinosa,Flyweight,3,0.4492,0.504,Tim Elliott,0.5882,-0.0842,0.0842,5,Strong Value,-1,-155.0,0,1,0,0.3123,LOW,1,train
2021-03-06,Carlos Ulberg,Kennedy Nzechukwu,Light Heavyweight,3,0.6934,0.7297,Carlos Ulberg,0.669,0.0607,0.0607,4,Value,1,-230.0,1,1,1,0.9153,LOCK,0,train
2021-03-06,Jake Matthews,Sean Brady,Welterweight,3,0.4108,0.3281,Sean Brady,0.6581,0.0138,0.0138,1,Strong,1,-220.0,1,1,1,0.7853,LOCK,1,train
2021-03-06,Aalon Cruz,Uros Medic,Lightweight,3,0.1169,0.3331,Uros Medic,0.6429,0.024,0.024,2,Lean,1,-200.0,1,1,1,0.9474,LOCK,1,train
2021-03-06,Mario Bautista,Trevin Jones,Bantamweight,3,0.7269,0.7621,Mario Bautista,0.6792,0.0829,0.0829,5,Strong Value,1,-240.0,1,1,1,0.9421,LOCK,0,train
2021-02-27,Jairzinho Rozenstruik,Ciryl Gane,Heavyweight,5,0.3744,0.3069,Ciryl Gane,0.6636,0.0295,0.0295,2,Lean,1,-225.0,1,1,1,0.8489,LOCK,1,train
2021-02-27,Magomed Ankalaev,Nikita Krylov,Light Heavyweight,3,0.602,0.691,Magomed Ankalaev,0.7241,-0.0332,0.0332,3,Watch,-1,-300.0,1,1,1,0.784,LOCK,1,train
2021-02-27,Jimmie Rivera,Pedro Munhoz,Bantamweight,3,0.5283,0.5465,Jimmie Rivera,0.5526,-0.0061,0.0061,0,Lock,-1,-135.0,1,1,1,0.5335,LOW,0,train
2021-02-27,Kevin Croom,Alex Caceres,Featherweight,3,0.1862,0.3255,Alex Caceres,0.5798,0.0947,0.0947,5,Strong Value,1,-150.0,1,1,1,0.9493,LOCK,1,train
2021-02-27,Alexander Hernandez,Thiago Moises,Lightweight,3,0.6432,0.6814,Alexander Hernandez,0.6581,0.0232,0.0232,2,Lean,1,-220.0,1,1,1,0.7994,LOCK,0,train
2021-02-27,Ronnie Lawrence,Vince Cachero,Bantamweight,3,0.8453,0.7662,Ronnie Lawrence,0.6279,0.1383,0.1383,6,Max Value,1,-185.0,1,1,1,0.9694,LOCK,1,train
2021-02-27,Dustin Jacoby,Maxim Grishin,Light Heavyweight,3,0.5808,0.5707,Dustin Jacoby,0.5915,-0.0208,0.0208,2,Lean,-1,-157.0,1,1,1,0.6258,MEDIUM,1,train
2021-02-20,Curtis Blaydes,Derrick Lewis,Heavyweight,5,0.6178,0.7394,Curtis Blaydes,0.7619,-0.0225,0.0225,2,Lean,-1,-400.0,1,1,1,0.7798,LOCK,0,train
2021-02-20,Darrick Minner,Charles Rosa,Featherweight,3,0.7133,0.4961,Charles Rosa,0.6209,-0.117,0.117,6,Max Value,-1,-190.0,0,1,0,0.3056,LOW,0,train
2021-02-20,Chris Daukaus,Aleksei Oleinik,Heavyweight,3,0.6989,0.6372,Chris Daukaus,0.6053,0.0319,0.0319,3,Watch,1,-177.0,1,1,1,0.8614,LOCK,1,train
2021-02-20,Nassourdine Imavov,Phil Hawes,Middleweight,3,0.4616,0.4319,Phil Hawes,0.5203,0.0478,0.0478,3,Watch,1,-125.0,1,1,1,0.6052,MEDIUM,1,train
2021-02-20,Andrei Arlovski,Tom Aspinall,Heavyweight,3,0.1576,0.2824,Tom Aspinall,0.6853,0.0323,0.0323,3,Watch,1,-265.0,1,1,1,0.9692,LOCK,1,train
2021-02-20,Jared Gordon,Danny Chavez,Featherweight,3,0.6882,0.6023,Jared Gordon,0.4502,0.1521,0.1521,6,Max Value,1,110.0,1,0,0,0.8952,LOCK,1,train
2021-02-20,Eddie Wineland,John Castaneda,Bantamweight,3,0.3686,0.43,John Castaneda,0.5263,0.0437,0.0437,3,Watch,1,-125.0,1,1,1,0.7862,LOCK,1,train
2021-02-20,Nate Landwehr,Julian Erosa,Featherweight,3,0.3825,0.384,Julian Erosa,0.5,0.116,0.116,6,Max Value,1,-112.0,1,1,1,0.8197,LOCK,1,train
2021-02-20,Drako Rodriguez,Aiemann Zahabi,Bantamweight,3,0.5862,0.6547,Drako Rodriguez,0.6209,0.0338,0.0338,3,Watch,1,-190.0,1,1,1,0.7232,HIGH,0,train
2021-02-13,Kamaru Usman,Gilbert Burns,Welterweight,5,0.6922,0.7371,Kamaru Usman,0.7069,0.0302,0.0302,3,Watch,1,-278.0,1,1,1,0.8933,LOCK,1,train
2021-02-13,Kelvin Gastelum,Ian Heinisch,Middleweight,3,0.5889,0.6684,Kelvin Gastelum,0.6481,0.0203,0.0203,2,Lean,1,-205.0,1,1,1,0.7357,HIGH,1,train
2021-02-13,Brian Kelleher,Ricky Simon,Featherweight,3,0.4779,0.3773,Ricky Simon,0.6896,-0.067,0.067,4,Value,-1,-253.0,1,1,1,0.576,MEDIUM,1,train
2021-02-13,Maki Pitolo,Julian Marquez,Middleweight,3,0.5399,0.4663,Julian Marquez,0.6102,-0.0765,0.0765,4,Value,-1,-177.0,0,1,0,0.321,LOW,1,train
2021-02-13,Rodolfo Vieira,Anthony Hernandez,Middleweight,3,0.4422,0.6969,Rodolfo Vieira,0.7941,-0.0972,0.0972,5,Strong Value,-1,-487.0,0,1,0,0.3953,LOW,0,train
2021-02-13,Belal Muhammad,Dhiego Lima,Welterweight,3,0.7409,0.8211,Belal Muhammad,0.7824,0.0387,0.0387,3,Watch,1,-447.0,1,1,1,0.9673,LOCK,1,train
2021-02-13,Andre Ewell,Chris Gutierrez,Catch Weight,3,0.2344,0.3571,Chris Gutierrez,0.5443,0.0986,0.0986,5,Strong Value,1,-129.0,1,1,1,0.927,LOCK,1,train
2021-02-13,Gabe Green,Philip Rowe,Welterweight,3,0.661,0.6661,Gabe Green,0.5606,0.1055,0.1055,6,Max Value,1,-138.0,1,1,1,0.8213,LOCK,1,train
2021-02-06,Alistair Overeem,Alexander Volkov,Heavyweight,5,0.4835,0.4154,Alexander Volkov,0.6174,-0.0328,0.0328,3,Watch,-1,-182.0,1,1,1,0.5345,LOW,1,train
2021-02-06,Frankie Edgar,Cory Sandhagen,Bantamweight,3,0.2902,0.2199,Cory Sandhagen,0.7619,0.0182,0.0182,1,Strong,1,-400.0,1,1,1,0.9351,LOCK,1,train
2021-02-06,Manel Kape,Alexandre Pantoja,Flyweight,3,0.3573,0.3835,Alexandre Pantoja,0.5263,0.0902,0.0902,5,Strong Value,1,-125.0,1,1,1,0.8249,LOCK,1,train
2021-02-06,Diego Ferreira,Beneil Dariush,Lightweight,3,0.2897,0.3532,Beneil Dariush,0.4675,0.1793,0.1793,6,Max Value,1,105.0,1,0,0,0.9056,LOCK,1,train
2021-02-06,Clay Guida,Michael Johnson,Lightweight,3,0.4847,0.3588,Michael Johnson,0.6556,-0.0144,0.0144,1,Strong,-1,-225.0,1,1,1,0.5916,MEDIUM,0,train
2021-02-06,Danilo Marques,Mike Rodriguez,Light Heavyweight,3,0.5821,0.3927,Mike Rodriguez,0.6703,-0.063,0.063,4,Value,-1,-240.0,0,1,0,0.4043,LOW,0,train
2021-02-06,Youssef Zalal,SeungWoo Choi,Featherweight,3,0.5961,0.6841,Youssef Zalal,0.6571,0.027,0.027,2,Lean,1,-230.0,1,1,1,0.7248,HIGH,0,train
2021-01-23,Conor McGregor,Dustin Poirier,Lightweight,5,0.3583,0.5589,Conor McGregor,0.725,-0.1661,0.1661,6,Max Value,-1,-305.0,0,1,0,0.1574,LOW,0,train
2021-01-23,Dan Hooker,Michael Chandler,Lightweight,3,0.5994,0.5471,Dan Hooker,0.54,0.0071,0.0071,0,Lock,1,-134.0,1,1,1,0.6537,HIGH,0,train
2021-01-23,Andrew Sanchez,Makhmud Muradov,Middleweight,3,0.3152,0.3203,Makhmud Muradov,0.5585,0.1211,0.1211,6,Max Value,1,-143.0,1,1,1,0.8916,LOCK,1,train
2021-01-23,Antonio Carlos Junior,Brad Tavares,Middleweight,3,0.3322,0.4277,Brad Tavares,0.54,0.0323,0.0323,3,Watch,1,-134.0,1,1,1,0.813,LOCK,1,train
2021-01-23,Movsar Evloev,Nik Lentz,Catch Weight,3,0.5894,0.7434,Movsar Evloev,0.8061,-0.0627,0.0627,4,Value,-1,-560.0,1,1,1,0.8103,LOCK,1,train
2021-01-23,Zhalgas Zhumagulov,Amir Albazi,Flyweight,3,0.3829,0.3864,Amir Albazi,0.4873,0.1262,0.1262,6,Max Value,1,-106.0,1,0,0,0.827,LOCK,1,train
2021-01-20,Michael Chiesa,Neil Magny,Welterweight,5,0.4486,0.4439,Neil Magny,0.5676,-0.0116,0.0116,1,Strong,-1,-148.0,1,1,1,0.5843,MEDIUM,0,train
2021-01-20,Warlley Alves,Mounir Lazzez,Welterweight,3,0.5461,0.3902,Mounir Lazzez,0.6651,-0.0554,0.0554,4,Value,-1,-230.0,0,1,0,0.4209,LOW,0,train
2021-01-20,Vinicius Moreira,Ike Villanueva,Light Heavyweight,3,0.4899,0.492,Ike Villanueva,0.546,-0.0379,0.0379,3,Watch,-1,-134.0,1,1,1,0.5127,LOW,1,train
2021-01-20,Matt Schnell,Tyson Nam,Flyweight,3,0.6893,0.6118,Matt Schnell,0.4632,0.1485,0.1485,6,Max Value,1,105.0,1,0,0,0.9036,LOCK,1,train
2021-01-20,Lerone Murphy,Douglas Silva de Andrade,Featherweight,3,0.697,0.7811,Lerone Murphy,0.7191,0.0619,0.0619,4,Value,1,-305.0,1,1,1,0.9393,LOCK,1,train
2021-01-20,Omari Akhmedov,Tom Breese,Middleweight,3,0.4762,0.4001,Tom Breese,0.5833,0.0166,0.0166,1,Strong,1,-159.0,1,1,1,0.5588,MEDIUM,0,train
2021-01-20,Ricky Simon,Gaetano Pirrello,Bantamweight,3,0.7934,0.8348,Ricky Simon,0.7619,0.0729,0.0729,4,Value,1,-400.0,1,1,1,0.9755,LOCK,1,train
2021-01-20,Zarrukh Adashev,Su Mudaerji,Flyweight,3,0.519,0.2352,Su Mudaerji,0.7619,0.0029,0.0029,0,Lock,1,-400.0,0,1,0,0.5774,MEDIUM,1,train
2021-01-20,Dalcha Lungiambula,Markus Perez,Middleweight,3,0.4888,0.4885,Markus Perez,0.4415,0.0701,0.0701,4,Value,1,115.0,1,0,0,0.5838,MEDIUM,0,train
2021-01-20,Mason Jones,Mike Davis,Lightweight,3,0.6513,0.4834,Mike Davis,0.5993,-0.0827,0.0827,5,Strong Value,-1,-175.0,0,1,0,0.2864,LOW,0,train
2021-01-20,Umar Nurmagomedov,Sergey Morozov,Bantamweight,3,0.7124,0.8158,Umar Nurmagomedov,0.7998,0.016,0.016,1,Strong,1,-530.0,1,1,1,0.954,LOCK,1,train
2021-01-16,Max Holloway,Calvin Kattar,Featherweight,5,0.8516,0.6704,Max Holloway,0.5954,0.075,0.075,4,Value,1,-162.0,1,1,1,0.9283,LOCK,1,train
2021-01-16,Carlos Condit,Matt Brown,Welterweight,3,0.4541,0.5585,Carlos Condit,0.6102,-0.0517,0.0517,4,Value,-1,-177.0,0,1,0,0.4053,LOW,1,train
2021-01-16,Joaquin Buckley,Alessio Di Chirico,Middleweight,3,0.6346,0.6693,Joaquin Buckley,0.6985,-0.0292,0.0292,2,Lean,-1,-278.0,1,1,1,0.7523,LOCK,0,train
2021-01-16,Dusko Todorovic,Punahele Soriano,Middleweight,3,0.4107,0.4744,Punahele Soriano,0.4146,0.111,0.111,6,Max Value,1,130.0,1,0,0,0.7237,HIGH,1,train
2021-01-16,Carlos Felipe,Justin Tafa,Heavyweight,3,0.583,0.6539,Carlos Felipe,0.6256,0.0283,0.0283,2,Lean,1,-190.0,1,1,1,0.6976,HIGH,1,train
2021-01-16,David Zawada,Ramazan Emeev,Welterweight,3,0.4482,0.3463,Ramazan Emeev,0.6945,-0.0408,0.0408,3,Watch,-1,-275.0,1,1,1,0.6972,HIGH,1,train
2021-01-16,Jacob Kilburn,Austin Lingo,Featherweight,3,0.1632,0.2901,Austin Lingo,0.6612,0.0487,0.0487,3,Watch,1,-230.0,1,1,1,0.9715,LOCK,1,train
2020-12-19,Geoff Neal,Stephen Thompson,Welterweight,5,0.5187,0.499,Stephen Thompson,0.4848,0.0162,0.0162,1,Strong,1,-103.0,0,0,0,0.5311,LOW,1,train
2020-12-19,Marlon Vera,Jose Aldo,Bantamweight,3,0.4319,0.422,Jose Aldo,0.562,0.0159,0.0159,1,Strong,1,-140.0,1,1,1,0.65,HIGH,1,train
2020-12-19,Khaos Williams,Michel Pereira,Welterweight,3,0.3724,0.3771,Michel Pereira,0.4675,0.1553,0.1553,6,Max Value,1,105.0,1,0,0,0.851,LOCK,1,train
2020-12-19,Marlon Moraes,Rob Font,Bantamweight,3,0.4039,0.4999,Rob Font,0.3885,0.1116,0.1116,6,Max Value,1,150.0,1,0,0,0.7292,HIGH,1,train
2020-12-19,Marcin Tybura,Greg Hardy,Heavyweight,3,0.5277,0.4638,Greg Hardy,0.5,0.0362,0.0362,3,Watch,1,-110.0,0,1,0,0.4329,LOW,0,train
2020-12-19,Alex Morono,Anthony Pettis,Welterweight,3,0.4413,0.3746,Anthony Pettis,0.6507,-0.0253,0.0253,2,Lean,-1,-210.0,1,1,1,0.6723,HIGH,1,train
2020-12-19,Deron Winn,Antonio Arroyo,Catch Weight,3,0.2799,0.3186,Antonio Arroyo,0.6279,0.0535,0.0535,4,Value,1,-185.0,1,1,1,0.9196,LOCK,0,train
2020-12-19,Tafon Nchukwi,Jamie Pickett,Middleweight,3,0.7248,0.7688,Tafon Nchukwi,0.7428,0.026,0.026,2,Lean,1,-335.0,1,1,1,0.9381,LOCK,1,train
2020-12-19,Jimmy Flick,Cody Durden,Flyweight,3,0.4578,0.5268,Jimmy Flick,0.5915,-0.0646,0.0646,4,Value,-1,-157.0,0,1,0,0.335,LOW,1,train
2020-12-19,Christos Giagos,Carlton Minus,Catch Weight,3,0.607,0.7189,Christos Giagos,0.749,-0.0301,0.0301,3,Watch,-1,-345.0,1,1,1,0.7893,LOCK,1,train
2020-12-12,Tony Ferguson,Charles Oliveira,Lightweight,3,0.5298,0.5861,Tony Ferguson,0.6279,-0.0418,0.0418,3,Watch,-1,-185.0,1,1,1,0.5288,LOW,0,train
2020-12-12,Kevin Holland,Jacare Souza,Middleweight,3,0.6718,0.5706,Kevin Holland,0.5526,0.018,0.018,1,Strong,1,-135.0,1,1,1,0.8158,LOCK,1,train
2020-12-12,Ciryl Gane,Junior Dos Santos,Heavyweight,3,0.6434,0.7367,Ciryl Gane,0.7727,-0.036,0.036,3,Watch,-1,-400.0,1,1,1,0.7991,LOCK,1,train
2020-12-12,Cub Swanson,Daniel Pineda,Featherweight,3,0.6172,0.4389,Daniel Pineda,0.5832,-0.0221,0.0221,2,Lean,-1,-152.0,0,1,0,0.3836,LOW,0,train
2020-12-12,Renato Moicano,Rafael Fiziev,Lightweight,3,0.4379,0.4269,Rafael Fiziev,0.562,0.011,0.011,1,Strong,1,-140.0,1,1,1,0.6433,MEDIUM,1,train
2020-12-12,Gavin Tucker,Billy Quarantillo,Featherweight,3,0.3834,0.3803,Billy Quarantillo,0.6345,-0.0148,0.0148,1,Strong,-1,-190.0,1,1,1,0.7562,LOCK,0,train
2020-12-12,Chase Hooper,Peter Barrett,Featherweight,3,0.6074,0.727,Chase Hooper,0.7286,-0.0016,0.0016,0,Lock,-1,-310.0,1,1,1,0.7721,LOCK,1,train
2020-12-05,Jack Hermansson,Marvin Vettori,Middleweight,5,0.5561,0.5466,Jack Hermansson,0.454,0.0926,0.0926,5,Strong Value,1,110.0,1,0,0,0.655,HIGH,0,train
2020-12-05,Jamahal Hill,Ovince Saint Preux,Light Heavyweight,3,0.6109,0.5681,Jamahal Hill,0.6053,-0.0372,0.0372,3,Watch,-1,-177.0,1,1,1,0.6771,HIGH,1,train
2020-12-05,Justin Jaynes,Gabriel Benitez,Lightweight,3,0.2581,0.3155,Gabriel Benitez,0.6482,0.0363,0.0363,3,Watch,1,-215.0,1,1,1,0.9457,LOCK,1,train
2020-12-05,John Allan,Roman Dolidze,Light Heavyweight,3,0.2605,0.2852,Roman Dolidze,0.6341,0.0806,0.0806,5,Strong Value,1,-200.0,1,1,1,0.9548,LOCK,1,train
2020-12-05,Jose Quinonez,Louis Smolka,Bantamweight,3,0.4224,0.395,Louis Smolka,0.5522,0.0529,0.0529,4,Value,1,-139.0,1,1,1,0.6915,HIGH,1,train
2020-12-05,Matt Wiman,Jordan Leavitt,Lightweight,3,0.2883,0.1826,Jordan Leavitt,0.7681,0.0493,0.0493,3,Watch,1,-420.0,1,1,1,0.9572,LOCK,1,train
2020-12-05,Ilia Topuria,Damon Jackson,Featherweight,3,0.8489,0.7987,Ilia Topuria,0.6945,0.1042,0.1042,6,Max Value,1,-275.0,1,1,1,0.9742,LOCK,1,train
2020-12-05,Jake Collier,Gian Villante,Heavyweight,3,0.667,0.4777,Gian Villante,0.6341,-0.1118,0.1118,6,Max Value,-1,-200.0,0,1,0,0.2935,LOW,0,train
2020-11-28,Devin Clark,Anthony Smith,Light Heavyweight,5,0.5064,0.4657,Anthony Smith,0.5556,-0.0214,0.0214,2,Lean,-1,-139.0,0,1,0,0.4114,LOW,1,train
2020-11-28,Miguel Baeza,Takashi Sato,Welterweight,3,0.4567,0.5751,Miguel Baeza,0.6043,-0.0293,0.0293,2,Lean,-1,-175.0,0,1,0,0.4704,LOW,1,train
2020-11-28,Parker Porter,Josh Parisian,Heavyweight,3,0.5217,0.4016,Josh Parisian,0.6341,-0.0357,0.0357,3,Watch,-1,-200.0,0,1,0,0.469,LOW,0,train
2020-11-28,Spike Carlyle,Bill Algeo,Featherweight,3,0.402,0.4887,Bill Algeo,0.3947,0.1166,0.1166,6,Max Value,1,140.0,1,0,0,0.7355,HIGH,1,train
2020-11-28,Martin Day,Anderson Dos Santos,Bantamweight,3,0.7366,0.6935,Martin Day,0.5951,0.0984,0.0984,5,Strong Value,1,-167.0,1,1,1,0.914,LOCK,0,train
2020-11-28,Su Mudaerji,Malcolm Gordon,Flyweight,3,0.5108,0.6661,Su Mudaerji,0.7294,-0.0633,0.0633,4,Value,-1,-335.0,1,1,1,0.5642,MEDIUM,1,train
2020-11-28,Nate Maness,Luke Sanders,Catch Weight,3,0.4196,0.4083,Luke Sanders,0.5776,0.0141,0.0141,1,Strong,1,-155.0,1,1,1,0.6402,MEDIUM,0,train
2020-11-21,Alex Perez,Deiveson Figueiredo,Flyweight,5,0.456,0.2806,Deiveson Figueiredo,0.7066,0.0128,0.0128,1,Strong,1,-286.0,1,1,1,0.7622,LOCK,1,train
2020-11-21,Mike Perry,Tim Means,Welterweight,3,0.3831,0.4776,Tim Means,0.431,0.0914,0.0914,5,Strong Value,1,120.0,1,0,0,0.7815,LOCK,1,train
