R_fighter,B_fighter,R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,B_match_weightclass_rank,R_match_weightclass_rank,R_Women's Flyweight_rank,R_Women's Featherweight_rank,R_Women's Strawweight_rank,R_Women's Bantamweight_rank,R_Heavyweight_rank,R_Light Heavyweight_rank,R_Middleweight_rank,R_Welterweight_rank,R_Lightweight_rank,R_Featherweight_rank,R_Bantamweight_rank,R_Flyweight_rank,R_Pound-for-Pound_rank,B_Women's Flyweight_rank,B_Women's Featherweight_rank,B_Women's Strawweight_rank,B_Women's Bantamweight_rank,B_Heavyweight_rank,B_Light Heavyweight_rank,B_Middleweight_rank,B_Welterweight_rank,B_Lightweight_rank,B_Featherweight_rank,B_Bantamweight_rank,B_Flyweight_rank,B_Pound-for-Pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds,R_recent_won,R_recent_avg_SIG_STR_landed,R_recent_avg_SIG_STR_pct,R_recent_avg_TD_landed,R_recent_avg_TD_pct,R_recent_avg_SUB_ATT,B_recent_won,B_recent_avg_SIG_STR_landed,B_recent_avg_SIG_STR_pct,B_recent_avg_TD_landed,B_recent_avg_TD_pct,B_recent_avg_SUB_ATT,recent_won_dif,recent_sig_str_dif,recent_td_dif,R_avg_KD,R_avg_Ctrl_Sec,B_avg_KD,B_avg_Ctrl_Sec,avg_KD_dif,avg_Ctrl_Sec_dif,target,R_finish_rate,B_finish_rate,finish_rate_dif,B_upset_potential,R_finish_vulnerability,R_wrestling_score,B_wrestling_score,wrestling_score_dif
Ryan LaFlare,Alex Oliveira,-175.0,155.0,57.1429,155.0,2017-07-22,"Uniondale, New York, USA", USA,Blue,False,Welterweight,MALE,3,0,1,0,24.7778,0.506,0.5556,2.3333,0.261,3,3,20,0,0,0,2,2,2,0,6,Orthodox,180.34,193.04,170,0,2,0,51.8571,0.393,0.2857,2.8571,0.377,4,1,23,0,0,0,6,0,0,0,6,Southpaw,185.42,187.96,170,33,29,0,-1,-1,0,-2,-3,0,2,2,-5.08,5.08,4,-27.0794,0.2698,-0.5238,0.0,,14.0,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,2.0,1:50,410.0,,340.0,,875.0,,600.0,0.6666666666666666,56.82223333333334,0.4283333333333333,3.9055666666666666,0.49133333333333334,0.4111,1.0,24.1139,0.442,1.7139,0.20033333333333334,0.5333333333333333,-0.33333333333333337,32.708333333333336,2.1916666666666664,0.3333333333333333,135.33333333333334,0.3333333333333333,286.3333333333333,0.0,-150.99999999999997,0,0.0,0.5714285714285714,-0.5714285714285714,0.5714285714285714,0.041666666666666664,1.3628267,1.1645913,0.19823539999999995
Damian Grabowski,Chase Sherman,205.0,-245.0,205.0,40.8163,2017-07-22,"Uniondale, New York, USA", USA,Blue,False,Heavyweight,MALE,3,0,1,0,60.6667,0.367,0.0,0.0,0.0,1,2,7,0,0,0,0,1,0,0,1,Orthodox,193.04,198.12,250,2,0,0,1.0,0.33,0.0,0.0,0.0,0,2,2,0,0,0,0,0,0,0,0,Orthodox,185.42,190.5,241,37,27,2,1,1,1,0,5,0,1,0,7.62,7.62,10,59.6667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,625.0,535.0,600.0,1000.0,625.0,-130.0,0.0,1.0,0.33,0.0,0.0,0.0,0.3333333333333333,49.25,0.33999999999999997,0.0,0.0,0.0,-0.3333333333333333,-48.25,0.0,0.0,0.0,0.3333333333333333,19.0,-0.3333333333333333,-19.0,0,0.0,0.5,-0.5,0.5,0.6666666666666666,0.0,0.0,0.0
Kyle Bochniak,Jeremy Kennedy,245.0,-290.0,245.0,34.4828,2017-07-22,"Uniondale, New York, USA", USA,Blue,False,Featherweight,MALE,3,0,2,0,36.5,0.5,0.0,6.5,0.615,2,0,6,0,0,0,2,0,0,0,2,Orthodox,180.34,180.34,145,0,1,0,46.5,0.345,0.0,1.0,0.265,1,1,6,0,0,1,0,0,0,0,1,Orthodox,170.18,177.8,145,30,24,0,1,1,1,1,0,0,0,0,10.16,2.54,6,-10.0,0.0,5.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,450.0,-150.0,1090.0,1155.0,525.0,975.0,0.5,52.0,0.4,1.0,0.2,0.0,1.0,27.0,0.38,5.0,0.35,0.0,-0.5,25.0,-4.0,0.5,35.0,0.0,534.5,0.5,-499.5,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.265,3.9975,-3.7325
Brian Kelleher,Marlon Vera,-235.0,195.0,42.5532,195.0,2017-07-22,"Uniondale, New York, USA", USA,Blue,False,Bantamweight,MALE,3,0,2,0,35.2,0.452,1.2,0.6,0.298,2,2,14,0,0,0,1,1,1,0,3,Switch,172.72,177.8,135,0,1,0,4.0,0.26,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,Switch,167.64,167.64,135,30,24,0,1,1,2,-2,13,0,1,0,5.08,10.16,6,31.2,0.2,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Armbar,1.0,2:18,138.0,169.0,576.0,270.0,500.0,596.0,625.0,1.0,,,,,,0.6666666666666666,25.52776666666667,0.4543333333333333,0.6389,0.42,1.6110999999999998,0.33333333333333337,,,0.0,0.0,0.6666666666666666,84.0,-0.6666666666666666,-84.0,0,0.5,0.5,0.0,0.5,0.0,1.0,1.3788,-0.3788
Tim Johnson,Junior Albini,-280.0,240.0,35.7143,240.0,2017-07-22,"Uniondale, New York, USA", USA,Blue,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,190.5,187.96,264,0,1,0,37.6,0.426,0.0,1.2,0.314,1,2,13,0,0,1,1,1,0,0,3,Southpaw,190.5,195.58,265,32,26,0,-1,-1,-3,2,-13,0,-1,0,0.0,-7.62,6,-37.6,0.0,-1.2,0.0,,12.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,Red,,,,,,170.0,525.0,459.0,1405.0,280.0,520.0,0.6666666666666666,29.666666666666668,0.4026666666666667,1.5277666666666665,0.46166666666666667,0.0,,,,,,,,,,,,,,,,0,0.25,0.0,0.25,0.0,0.14285714285714285,0.37679999999999997,,
Shane Burgos,Godofredo Pepey,-700.0,500.0,14.2857,500.0,2017-07-22,"Uniondale, New York, USA", USA,Red,False,Featherweight,MALE,3,0,1,0,14.7778,0.416,0.8889,0.2222,0.111,3,4,15,1,0,1,0,1,3,0,5,Orthodox,170.18,185.42,145,0,2,0,75.0,0.42,0.0,0.5,0.5,2,0,6,0,0,0,1,1,0,0,2,Orthodox,180.34,190.5,145,26,30,0,-1,1,3,-4,9,1,0,3,-10.16,-5.08,-4,-60.2222,0.8889,-0.2778,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,328.0,1650.0,1050.0,750.0,-162.0,1150.0,1.0,73.0,0.38,1.0,1.0,0.0,0.6666666666666666,13.668666666666667,0.38566666666666666,0.14486666666666667,0.07233333333333333,0.6071333333333334,0.33333333333333337,59.33133333333333,0.8551333333333333,1.0,48.5,0.0,55.333333333333336,1.0,-6.833333333333336,1,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.0,0.25,0.9135642,-0.6635642
Frankie Perez,Chris Wade,300.0,-360.0,300.0,27.7778,2017-07-22,"Uniondale, New York, USA", USA,Blue,False,Lightweight,MALE,3,2,0,0,19.0,0.397,0.6667,1.8333,0.502,4,2,14,0,0,0,2,0,2,0,4,Orthodox,177.8,177.8,155,1,0,0,16.0,0.533,0.3333,0.6667,0.193,1,2,7,0,0,0,0,1,0,0,1,Orthodox,180.34,185.42,155,28,29,-1,0,3,3,0,7,0,-1,2,-2.54,-7.62,-1,3.0,0.3333,1.1667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,481.0,-130.0,1350.0,435.0,1115.0,842.0,0.3333333333333333,15.0,0.5075,0.75,0.1875,0.75,0.3333333333333333,23.044433333333334,0.42,2.65,0.6749999999999999,0.41109999999999997,0.0,-8.044433333333334,-1.9,0.3333333333333333,81.0,0.3333333333333333,220.66666666666666,0.0,-139.66666666666666,0,0.5,0.4,0.09999999999999998,0.4,0.25,0.46197309999999997,1.5870165999999999,-1.1250434999999999
Gunnar Nelson,Santiago Ponzinibbio,-174.0,164.0,57.4713,164.0,2017-07-16,"Glasgow, Scotland, United Kingdom", United Kingdom,Blue,False,Welterweight,MALE,5,0,4,0,39.375,0.4,0.0,0.125,0.041,4,2,17,0,0,0,3,3,0,0,6,Orthodox,182.88,185.42,170,0,2,0,19.7778,0.621,0.7778,1.1111,0.694,4,2,20,0,0,0,1,0,6,0,7,Switch,180.34,182.88,170,28,30,0,2,0,-1,0,-3,0,3,-6,2.54,2.54,-2,19.5972,-0.7778,-0.9861,0.0,14.0,8.0,,,,,,,,8.0,,,,,,,,,,,,,14.0,,,,,,Red,KO/TKO,Punches,1.0,1:22,82.0,525.0,450.0,105.0,2200.0,650.0,400.0,0.6666666666666666,21.51986666666667,0.6513333333333334,1.0416666666666667,0.6743333333333333,0.7658666666666667,1.0,34.876200000000004,0.40166666666666667,0.1698666666666667,0.056,0.0,-0.33333333333333337,-13.356333333333335,0.8718,0.0,191.66666666666666,0.6666666666666666,42.0,-0.6666666666666666,149.66666666666666,0,0.75,0.42857142857142855,0.32142857142857145,0.42857142857142855,0.09523809523809523,1.5489034,0.005125,1.5437783999999999
Joanne Calderwood,Cynthia Calvillo,180.0,-220.0,180.0,45.4545,2017-07-16,"Glasgow, Scotland, United Kingdom", United Kingdom,Blue,False,Women's Strawweight,FEMALE,3,0,2,0,31.5,0.395,3.0,1.0,1.0,2,0,4,0,0,0,0,0,2,0,2,Orthodox,162.56,162.56,115,1,0,0,67.6,0.524,0.0,1.6,0.35,2,2,11,0,0,0,2,1,0,0,3,Orthodox,167.64,165.1,125,31,30,1,2,0,-1,2,-7,0,-1,2,-5.08,-2.54,1,-36.1,3.0,-0.6,0.0,14.0,8.0,,,8.0,,,,,,,,,,,,,14.0,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,335.0,225.0,1250.0,155.0,475.0,1000.0,0.6666666666666666,70.41666666666667,0.506,1.5555666666666668,0.36833333333333335,0.0,1.0,13.0,0.5,1.0,1.0,3.0,-0.33333333333333337,57.41666666666667,0.5555666666666668,,,0.0,215.5,,,0,0.25,0.6666666666666666,-0.41666666666666663,0.6666666666666666,0.16666666666666666,0.5599999999999999,4.0,-3.44
Stevie Ray,Paul Felder,-185.0,160.0,54.0541,160.0,2017-07-16,"Glasgow, Scotland, United Kingdom", United Kingdom,Blue,False,Lightweight,MALE,3,0,1,0,41.75,0.414,0.375,0.375,0.188,2,3,21,0,0,1,1,2,1,0,5,Orthodox,180.34,177.8,155,0,2,0,43.0,0.448,0.6667,0.3333,0.222,3,1,15,0,1,1,1,2,0,0,5,Southpaw,177.8,177.8,155,27,33,0,-1,-1,0,-2,6,0,0,1,2.54,0.0,-6,-1.25,-0.2917,0.0417,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Elbow,1.0,3:57,237.0,120.0,250.0,775.0,1000.0,500.0,750.0,0.6666666666666666,29.15556666666667,0.4546666666666666,0.3277666666666667,0.283,0.6722333333333333,0.6666666666666666,46.05396666666667,0.43133333333333335,0.5095333333333333,0.25466666666666665,0.5095333333333333,0.0,-16.8984,-0.18176666666666658,0.0,106.0,0.3333333333333333,34.666666666666664,-0.3333333333333333,71.33333333333334,0,0.3333333333333333,0.5,-0.16666666666666669,0.5,0.0625,0.7406925999999999,0.4455,0.2951925999999999
Jack Marshman,Ryan Janes,-500.0,400.0,20.0,400.0,2017-07-16,"Glasgow, Scotland, United Kingdom", United Kingdom,Red,False,Middleweight,MALE,3,1,0,0,42.5,0.375,0.0,0.5,0.5,1,1,4,0,0,0,1,0,0,0,1,Orthodox,190.5,193.04,185,1,0,0,24.0,0.295,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,Orthodox,182.88,185.42,185,27,35,0,0,0,0,0,0,0,-1,0,7.62,7.62,-8,18.5,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,250.0,940.0,1100.0,975.0,-140.0,1475.0,0.5,42.0,0.46,0.0,0.0,0.0,0.5,82.0,0.38,0.0,0.0,0.0,0.0,-40.0,0.0,1.5,8.0,0.0,128.5,1.5,-120.5,1,0.5,0.0,0.5,0.0,0.2,0.0,0.25,-0.25
Khalil Rountree Jr.,Paul Craig,-145.0,125.0,68.9655,125.0,2017-07-16,"Glasgow, Scotland, United Kingdom", United Kingdom,Red,False,Light Heavyweight,MALE,3,1,0,0,21.5,0.565,1.5,0.5,0.25,1,1,3,0,0,0,0,0,1,0,1,Orthodox,190.5,193.04,205,0,1,0,6.6667,0.643,0.0,0.0,0.0,1,2,5,1,0,0,0,1,0,0,1,Southpaw,185.42,193.04,205,27,29,-1,-1,0,0,1,-2,-1,-1,1,5.08,0.0,-2,14.8333,1.5,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,4:56,296.0,,1225.0,,240.0,,1000.0,0.3333333333333333,11.25,0.48750000000000004,0.0,0.0,0.0,0.5,31.0,0.63,1.0,0.5,3.0,-0.16666666666666669,-19.75,-1.0,0.6666666666666666,0.3333333333333333,0.0,67.0,0.6666666666666666,-66.66666666666667,1,0.5,0.5,0.0,0.5,0.3333333333333333,0.0,1.625,-1.625
Danny Roberts,Bobby Nash,-190.0,165.0,52.6316,165.0,2017-07-16,"Glasgow, Scotland, United Kingdom", United Kingdom,Red,False,Welterweight,MALE,3,1,0,0,39.0,0.36,2.0,1.0,0.25,0,1,2,0,0,0,0,0,0,0,0,Orthodox,182.88,187.96,170,1,0,0,49.0,0.39,0.3333,0.0,0.0,2,1,7,0,0,0,1,0,1,0,2,Southpaw,185.42,187.96,170,30,27,0,0,-2,-2,0,-5,0,0,-1,-2.54,0.0,3,-10.0,1.6667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,2.0,3:59,539.0,335.0,360.0,430.0,655.0,230.0,525.0,0.6666666666666666,19.5,0.365,0.0,0.0,0.75,0.0,,,,,,0.6666666666666666,,,0.0,21.333333333333332,1.0,220.0,-1.0,-198.66666666666666,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.3333,2.25,-1.9167
Alexandre Pantoja,Neil Seery,-350.0,290.0,28.5714,290.0,2017-07-16,"Glasgow, Scotland, United Kingdom", United Kingdom,Red,False,Flyweight,MALE,3,1,0,0,43.6667,0.407,1.6667,0.8333,0.288,2,3,17,0,0,0,2,0,1,0,3,Orthodox,162.56,162.56,125,0,1,0,37.0,0.37,2.0,1.0,0.33,1,0,3,0,0,1,0,0,0,0,1,Orthodox,165.1,170.18,125,27,37,-1,-1,1,2,-3,14,0,0,1,-2.54,-7.62,-10,6.6667,-0.3333,-0.1667,0.0,,14.0,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,Red,SUB,Rear Naked Choke,3.0,2:31,751.0,116.0,450.0,335.0,1500.0,510.0,1010.0,1.0,,,,,,0.3333333333333333,48.244433333333326,0.4043333333333334,0.9166666666666666,0.37399999999999994,1.6277666666666668,0.6666666666666667,,,0.0,228.0,0.3333333333333333,67.0,-0.3333333333333333,161.0,1,0.0,0.25,-0.25,0.25,0.0,2.33,1.9066904,0.42330960000000006
Danny Henry,Daniel Teymur,150.0,-170.0,150.0,58.8235,2017-07-16,"Glasgow, Scotland, United Kingdom", United Kingdom,Red,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,175.26,145,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,185.42,145,28,29,0,0,0,0,0,0,0,0,0,-17.78,-10.16,-1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,505.0,401.0,504.0,429.0,560.0,190.0,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0.0,0.0,,,
Brett Johns,Albert Morales,-350.0,290.0,28.5714,290.0,2017-07-16,"Glasgow, Scotland, United Kingdom", United Kingdom,Red,False,Bantamweight,MALE,3,0,1,0,51.0,0.333,0.0,0.6667,0.277,1,2,8,0,0,1,0,0,0,0,1,Orthodox,175.26,182.88,135,0,1,0,49.0,0.61,0.0,11.0,0.73,1,0,3,0,0,0,1,0,0,0,1,Orthodox,170.18,180.34,135,25,26,0,0,0,0,-2,5,0,0,0,5.08,2.54,-1,2.0,0.0,-10.3333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,-154.0,630.0,700.0,921.0,570.0,815.0,1.0,,,,,,0.5,63.75,0.315,0.25,0.125,0.0,0.5,,,0.0,593.0,0.0,110.0,0.0,483.0,1,0.0,0.0,0.0,0.0,0.0,8.03,0.1846759,7.845324099999999
Leslie Smith,Amanda Lemos,-225.0,185.0,44.4444,185.0,2017-07-16,"Glasgow, Scotland, United Kingdom", United Kingdom,Red,False,Women's Bantamweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,162.56,165.1,135,0,1,0,62.6667,0.365,0.0,0.0,0.0,1,3,13,0,0,0,2,1,0,0,3,Orthodox,175.26,167.64,135,34,30,0,-1,-1,-3,3,-13,0,-1,0,-12.7,-2.54,4,-62.6667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Elbows,2.0,2:53,473.0,-115.0,385.0,1020.0,1600.0,485.0,515.0,0.6666666666666666,46.77223333333333,0.38166666666666665,0.0,0.0,0.0,,,,,,,,,,0.3333333333333333,6.666666666666667,,,,,1,0.25,0.0,0.25,0.0,0.21428571428571427,0.0,,
Yoel Romero,Robert Whittaker,110.0,-130.0,110.0,76.9231,2017-07-08,"Las Vegas, Nevada, USA", USA,Blue,True,Middleweight,MALE,5,0,7,0,52.0,0.452,0.0,0.3636,0.273,7,2,25,1,0,0,4,5,0,0,9,Orthodox,182.88,185.42,185,0,8,0,37.25,0.598,0.0,1.625,0.311,8,0,22,0,0,1,1,6,0,0,8,Southpaw,182.88,185.42,185,40,26,0,-1,-1,1,-2,3,1,-1,0,0.0,0.0,14,14.75,0.0,-1.2614,0.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,Red,U-DEC,,5.0,5:00,1500.0,575.0,550.0,1500.0,1200.0,165.0,150.0,1.0,39.13333333333333,0.6343333333333333,1.8015666666666668,0.2773333333333334,0.0,1.0,51.6176,0.43566666666666665,0.44813333333333333,0.336,0.0,0.0,-12.48426666666667,1.3534333333333335,0.6666666666666666,78.33333333333333,0.6666666666666666,11.333333333333334,0.0,67.0,0,0.6666666666666666,0.5,0.16666666666666663,0.5,0.0,0.505375,0.0992628,0.40611220000000003
Fabricio Werdum,Alistair Overeem,120.0,-140.0,120.0,71.4286,2017-07-08,"Las Vegas, Nevada, USA", USA,Blue,False,Heavyweight,MALE,3,0,1,0,35.5455,0.737,0.0909,0.2727,0.227,4,4,21,1,0,0,2,5,0,0,7,Orthodox,193.04,203.2,265,0,1,0,48.4167,0.585,0.25,0.5,0.138,6,3,27,3,0,0,3,4,2,0,9,Orthodox,193.04,195.58,231,39,37,0,0,-2,-2,-1,-6,-2,1,-2,0.0,7.62,2,-12.8712,-0.1591,-0.2273,0.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,Red,M-DEC,,3.0,5:00,900.0,375.0,275.0,550.0,1500.0,380.0,185.0,0.6666666666666666,45.423566666666666,0.5953333333333334,0.5670333333333333,0.155,0.1643,0.6666666666666666,35.97776666666667,0.7486666666666667,0.2944333333333333,0.2386666666666667,0.03333333333333333,0.0,9.445799999999998,0.27259999999999995,0.3333333333333333,40.333333333333336,1.0,99.33333333333333,-0.6666666666666667,-58.99999999999999,0,0.6,0.625,-0.025000000000000022,0.625,0.10714285714285714,0.319,0.1528029,0.16619710000000001
Daniel Omielanczuk,Curtis Blaydes,470.0,-640.0,470.0,15.625,2017-07-08,"Las Vegas, Nevada, USA", USA,Blue,False,Heavyweight,MALE,3,1,0,0,33.6667,0.6,0.0,5.0,0.653,1,2,6,0,0,0,0,1,0,0,1,Orthodox,193.04,203.2,265,2,0,0,35.125,0.65,0.125,0.5,0.216,3,4,21,0,2,0,0,2,0,0,4,Southpaw,182.88,187.96,247,34,26,1,0,-2,-3,2,-15,0,-1,0,10.16,15.24,8,-1.4583,-0.125,4.5,0.0,,15.0,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,1100.0,185.0,1800.0,775.0,1200.0,-125.0,0.3333333333333333,35.10953333333334,0.6816666666666666,0.6126999999999999,0.227,0.1698666666666667,0.5,24.0,0.41,2.0,0.33,0.0,-0.16666666666666669,11.109533333333339,-1.3873000000000002,0.0,114.33333333333333,0.0,212.0,0.0,-97.66666666666667,0,0.4,0.5,-0.09999999999999998,0.5,0.18181818181818182,0.23299999999999998,3.265,-3.032
Anthony Pettis,Jim Miller,-235.0,195.0,42.5532,195.0,2017-07-08,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,3,1,0,0,29.9231,0.366,1.5,1.2308,0.429,7,9,62,0,0,2,6,3,6,0,17,Southpaw,172.72,180.34,155,1,0,0,33.1818,0.455,0.3636,0.5455,0.06,5,5,28,4,0,1,0,2,3,0,6,Orthodox,177.8,182.88,170,30,33,0,0,2,11,-4,34,-4,1,3,-5.08,-2.54,-3,-3.2587,1.1364,0.6853,0.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,180.0,300.0,400.0,1200.0,300.0,1250.0,0.3333333333333333,28.784266666666667,0.461,0.6722333333333333,0.074,0.36943333333333334,0.6666666666666666,27.5384,0.359,1.1796333333333333,0.436,1.4733333333333334,-0.3333333333333333,1.245866666666668,-0.5074,0.0,91.66666666666667,0.0,158.0,0.0,-66.33333333333333,1,0.7142857142857143,0.5,0.2142857142857143,0.5,0.1724137931034483,0.39632999999999996,2.0280132,-1.6316832000000003
Rob Font,Douglas Silva de Andrade,-265.0,225.0,37.7358,225.0,2017-07-08,"Las Vegas, Nevada, USA", USA,Red,False,Bantamweight,MALE,3,0,2,0,46.0,0.337,0.0,0.3333,0.333,2,1,9,0,0,0,1,1,0,0,2,Orthodox,170.18,172.72,135,0,1,0,32.5,0.53,0.25,0.5,0.3,2,1,7,0,0,0,0,3,0,0,3,Orthodox,172.72,180.34,135,30,32,0,1,0,-1,0,2,0,-2,0,-2.54,-7.62,-2,13.5,-0.25,-0.1667,0.0,,15.0,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,Red,SUB,Guillotine Choke,2.0,4:36,576.0,165.0,410.0,800.0,1565.0,175.0,800.0,0.6666666666666666,26.22223333333333,0.48733333333333334,0.27776666666666666,0.05566666666666667,0.0,1.0,30.0,0.275,0.0,0.0,0.0,-0.33333333333333337,-3.7777666666666683,0.27776666666666666,0.6666666666666666,65.0,0.6666666666666666,28.333333333333332,0.0,36.66666666666667,1,0.75,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.125,0.4,0.1109889,0.2890111
Travis Browne,Aleksei Oleinik,-290.0,245.0,34.4828,245.0,2017-07-08,"Las Vegas, Nevada, USA", USA,Blue,False,Heavyweight,MALE,3,0,1,0,9.5,0.45,1.0,1.25,0.205,2,1,6,0,0,0,0,1,2,0,3,Orthodox,187.96,203.2,240,3,0,0,22.8125,0.464,0.125,0.625,0.301,3,7,29,0,0,0,1,7,1,0,9,Orthodox,198.12,200.66,255,34,40,3,1,-1,-6,6,-23,0,-6,1,-10.16,2.54,-6,-13.3125,0.875,0.625,0.0,14.0,9.0,,,,,9.0,,,,,,,,,,,,,14.0,,,,,,,,,Red,SUB,Rear Naked Choke,2.0,3:44,524.0,700.0,,1000.0,,-125.0,,0.0,22.671900000000004,0.48233333333333334,0.7167333333333333,0.3453333333333333,0.14333333333333334,0.5,10.91665,0.48850000000000005,1.08335,0.199,0.75,-0.5,11.755250000000004,-0.3666166666666667,0.0,6.0,0.3333333333333333,201.0,-0.3333333333333333,-195.0,0,0.8,0.75,0.050000000000000044,0.75,0.23333333333333334,0.313125,1.25625,-0.9431250000000001
Chad Laprise,Brian Camozzi,-550.0,425.0,18.1818,425.0,2017-07-08,"Las Vegas, Nevada, USA", USA,Red,False,Welterweight,MALE,3,1,0,0,11.0,0.31,1.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,187.96,198.12,170,0,1,0,48.8333,0.435,0.0,0.6667,0.095,3,2,14,1,0,1,2,1,0,0,4,Orthodox,177.8,180.34,170,30,26,-1,-1,-3,-4,1,-12,-1,-1,0,10.16,17.78,4,-37.8333,1.0,-0.6667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,3.0,1:27,687.0,150.0,700.0,850.0,1600.0,125.0,1200.0,0.3333333333333333,56.0111,0.434,1.0444333333333333,0.149,0.0,0.0,,,,,,0.3333333333333333,,,0.6666666666666666,10.666666666666666,0.0,30.0,0.6666666666666666,-19.333333333333336,1,0.2,0.0,0.2,0.0,0.13333333333333333,0.06333649999999999,1.0,-0.9366635
